segment,factors,bin_label,n,win_roi,place_roi,confidence
SURFACE_2_芝,kyusha_shisu,6.7,107,69.5,99.4,0.459
SURFACE_2_芝,kyusha_shisu,6.8,126,62.0,137.3,0.489
SURFACE_2_芝,kyusha_shisu,6.9,103,42.3,68.7,0.453
SURFACE_2_芝,kyusha_shisu,7.0,121,55.0,52.7,0.482
SURFACE_2_芝,kyusha_shisu,7.1,143,52.6,43.3,0.513
SURFACE_2_芝,kyusha_shisu,7.2,148,115.3,84.2,0.52
SURFACE_2_芝,kyusha_shisu,7.3,139,28.2,61.8,0.508
SURFACE_2_芝,kyusha_shisu,7.4,110,124.5,77.2,0.464
SURFACE_2_芝,kyusha_shisu,7.5,111,78.1,85.9,0.466
SURFACE_2_芝,kyusha_shisu,7.6,122,165.7,94.3,0.483
SURFACE_2_芝,kyusha_shisu,7.7,137,85.0,94.9,0.505
SURFACE_2_芝,kyusha_shisu,7.8,110,35.1,54.1,0.464
SURFACE_2_芝,kyusha_shisu,7.9,161,25.7,61.8,0.536
SURFACE_2_芝,kyusha_shisu,8.0,290,37.8,80.4,0.648
SURFACE_2_芝,kyusha_shisu,8.1,131,53.6,46.4,0.497
SURFACE_2_芝,kyusha_shisu,8.2,146,104.3,84.5,0.517
SURFACE_2_芝,kyusha_shisu,8.3,162,58.9,69.2,0.537
SURFACE_2_芝,kyusha_shisu,8.4,144,66.9,73.5,0.514
SURFACE_2_芝,kyusha_shisu,8.5,148,173.1,112.0,0.52
SURFACE_2_芝,kyusha_shisu,8.6,131,74.2,65.9,0.497
SURFACE_2_芝,kyusha_shisu,8.7,97,148.1,75.8,0.442
SURFACE_2_芝,kyusha_shisu,8.8,93,72.7,60.2,0.434
SURFACE_2_芝,kyusha_shisu,8.9,119,102.9,92.3,0.479
SURFACE_2_芝,kyusha_shisu,9.0,325,63.3,79.8,0.67
SURFACE_2_芝,kyusha_shisu,9.1,97,17.1,76.1,0.442
SURFACE_2_芝,kyusha_shisu,9.2,172,51.1,91.2,0.548
SURFACE_2_芝,kyusha_shisu,9.3,123,64.7,70.1,0.485
SURFACE_2_芝,kyusha_shisu,9.4,91,83.2,79.4,0.431
SURFACE_2_芝,kyusha_shisu,9.5,132,113.5,80.8,0.498
SURFACE_2_芝,kyusha_shisu,9.6,114,44.2,83.9,0.471
SURFACE_2_芝,kyusha_shisu,9.7,127,32.9,79.7,0.491
SURFACE_2_芝,kyusha_shisu,9.8,85,98.4,90.5,0.419
SURFACE_2_芝,kyusha_shisu,9.9,142,25.9,55.3,0.512
