segment,factors,bin_label,n,win_roi,place_roi,confidence
SURFACE_2_ダ,sogo_shisu,59.0,40,47.6,122.2,0.302
SURFACE_2_ダ,sogo_shisu,59.1,43,124.4,73.4,0.312
SURFACE_2_ダ,sogo_shisu,59.2,52,63.9,68.1,0.339
SURFACE_2_ダ,sogo_shisu,59.3,43,40.0,48.2,0.312
SURFACE_2_ダ,sogo_shisu,59.4,52,211.3,109.2,0.339
SURFACE_2_ダ,sogo_shisu,59.5,36,31.2,99.3,0.287
SURFACE_2_ダ,sogo_shisu,59.6,38,45.2,70.0,0.295
SURFACE_2_ダ,sogo_shisu,59.7,42,139.2,110.2,0.308
SURFACE_2_ダ,sogo_shisu,59.8,42,94.8,79.9,0.308
SURFACE_2_ダ,sogo_shisu,59.9,35,351.2,129.3,0.284
SURFACE_2_ダ,sogo_shisu,60.0,40,45.2,88.2,0.302
SURFACE_2_ダ,sogo_shisu,60.1,36,107.9,81.1,0.287
SURFACE_2_ダ,sogo_shisu,60.2,37,40.4,70.0,0.291
SURFACE_2_ダ,sogo_shisu,60.3,39,31.6,72.5,0.298
SURFACE_2_ダ,sogo_shisu,60.4,48,38.6,80.5,0.327
SURFACE_2_ダ,sogo_shisu,60.5,51,114.9,57.8,0.336
SURFACE_2_ダ,sogo_shisu,60.6,33,27.3,98.2,0.276
SURFACE_2_ダ,sogo_shisu,60.7,39,151.1,87.2,0.298
SURFACE_2_ダ,sogo_shisu,60.8,37,64.9,109.2,0.291
SURFACE_2_ダ,sogo_shisu,60.9,37,124.2,78.8,0.291
SURFACE_2_ダ,sogo_shisu,61.0,34,130.4,87.8,0.28
SURFACE_2_ダ,sogo_shisu,61.1,39,102.8,58.5,0.298
SURFACE_2_ダ,sogo_shisu,61.2,31,26.3,64.0,0.268
SURFACE_2_ダ,sogo_shisu,61.3,44,50.1,49.6,0.315
SURFACE_2_ダ,sogo_shisu,61.4,34,236.2,94.1,0.28
SURFACE_2_ダ,sogo_shisu,61.5,43,84.0,78.4,0.312
SURFACE_2_ダ,sogo_shisu,61.6,50,75.2,103.2,0.333
SURFACE_2_ダ,sogo_shisu,61.8,32,57.0,53.7,0.272
SURFACE_2_ダ,sogo_shisu,62.2,42,44.7,87.7,0.308
SURFACE_2_ダ,sogo_shisu,63.1,36,49.9,111.3,0.287
SURFACE_2_ダ,sogo_shisu,63.2,30,19.7,109.5,0.264
SURFACE_2_ダ,sogo_shisu,9.1,59,0.0,15.6,0.359
SURFACE_2_ダ,sogo_shisu,9.2,90,0.0,8.6,0.429
SURFACE_2_ダ,sogo_shisu,9.4,39,0.0,25.0,0.298
