table_name,column_name,ordinal_position,data_type,character_maximum_length,is_nullable,column_comment
jvd_ks,seiseki_joho_2,29,character varying,1052,YES,年月日場回日R: レース詳細のキー情報
jvd_ks,seiseki_joho_3,30,character varying,1052,YES,出走頭数: 登録頭数から出走取消と競走除外･発走除外を除いた頭数
jvd_o1,record_id,1,character varying,2,YES,"レコード種別ID: ""O1""(オー･イチ) をセットレコードフォーマットを特定する"
jvd_o1,data_kubun,2,character varying,1,YES,データ区分: 1:中間　2:前日売最終　3:最終　4:確定　5:確定(月曜) 9:レース中止　0:該当レコード削除(提供ミスなどの理由による)
jvd_o1,data_sakusei_nengappi,3,character varying,8,YES,データ作成年月日: 西暦4桁＋月日各2桁 yyyymmdd 形式
jvd_o1,kaisai_nen,4,character varying,4,NO,開催年: 該当レース施行年 西暦4桁 yyyy形式
jvd_o1,kaisai_tsukihi,5,character varying,4,NO,開催月日: 該当レース施行月日 各2桁 mmdd形式
jvd_o1,keibajo_code,6,character varying,2,NO,競馬場コード: 該当レース施行競馬場 <コード表 2001.競馬場コード>参照
jvd_o1,kaisai_kai,7,character varying,2,YES,開催回[第N回]: 該当レース施行回 その競馬場でその年の何回目の開催かを示す
jvd_o1,kaisai_nichime,8,character varying,2,YES,開催日目[N日目]: 該当レース施行日目 そのレース施行回で何日目の開催かを示す
jvd_o1,race_bango,9,character varying,2,NO,レース番号: 該当レース番号
jvd_o1,happyo_tsukihi_jifun,10,character varying,8,YES,発表月日時分: 月日時分各2桁 中間オッズのみ設定 時系列オッズを使用する場合のみキーとして設定
jvd_o1,toroku_tosu,11,character varying,2,YES,登録頭数: 出馬表発表時の登録頭数
jvd_o1,shusso_tosu,12,character varying,2,YES,出走頭数: 登録頭数から出走取消と競走除外･発走除外を除いた頭数
jvd_o1,hatsubai_flag_tansho,13,character varying,1,YES,発売フラグ　単勝: 単勝発売の有無　（0:発売なし 1:発売前取消 3:発売後取消 7:発売あり）
jvd_o1,hatsubai_flag_fukusho,14,character varying,1,YES,発売フラグ　複勝: 複勝発売の有無　（0:発売なし 1:発売前取消 3:発売後取消 7:発売あり）
jvd_o1,hatsubai_flag_wakuren,15,character varying,1,YES,発売フラグ　枠連: 枠連発売の有無　（0:発売なし 1:発売前取消 3:発売後取消 7:発売あり）
jvd_o1,fukusho_chakubarai_key,16,character varying,1,YES,複勝着払キー: 複勝の着払キー　（0:複勝発売なし 2:2着まで払い 3:3着まで払い）
jvd_o1,odds_tansho,17,character varying,224,YES,<単勝オッズ>: 28頭立てまで考慮し繰返し28回　馬番昇順01〜28
jvd_o1,odds_fukusho,18,character varying,336,YES,馬番: 該当馬番
jvd_o1,odds_wakuren,19,character varying,324,YES,"オッズ: 999.9倍で設定 ""9999"":999.9倍以上　""0000"":無投票　""----"":発売前取消　""****"":発売後取消　""    "":登録なし(sp)"
jvd_o1,hyosu_gokei_tansho,20,character varying,11,YES,人気順: スペース:登録なし ''--'':発売前取消 ''**'':発売後取消  無投票の時は発売されている組合せの最大値を設定
jvd_o1,hyosu_gokei_fukusho,21,character varying,11,YES,<複勝オッズ>: 28頭立てまで考慮し繰返し28回　馬番昇順01〜28
jvd_o1,hyosu_gokei_wakuren,22,character varying,11,YES,馬番: 該当馬番
jvd_o2,record_id,1,character varying,2,YES,"レコード種別ID: ""O2""(オー･ニ) をセットレコードフォーマットを特定する"
jvd_o2,data_kubun,2,character varying,1,YES,データ区分: 1:中間　2:前日売最終　3:最終　4:確定　5:確定(月曜) 9:レース中止　0:該当レコード削除(提供ミスなどの理由による)
jvd_o2,data_sakusei_nengappi,3,character varying,8,YES,データ作成年月日: 西暦4桁＋月日各2桁 yyyymmdd 形式
jvd_o2,kaisai_nen,4,character varying,4,NO,開催年: 該当レース施行年 西暦4桁 yyyy形式
jvd_o2,kaisai_tsukihi,5,character varying,4,NO,開催月日: 該当レース施行月日 各2桁 mmdd形式
jvd_o2,keibajo_code,6,character varying,2,NO,競馬場コード: 該当レース施行競馬場 <コード表 2001.競馬場コード>参照
jvd_o2,kaisai_kai,7,character varying,2,YES,開催回[第N回]: 該当レース施行回 その競馬場でその年の何回目の開催かを示す
jvd_o2,kaisai_nichime,8,character varying,2,YES,開催日目[N日目]: 該当レース施行日目 そのレース施行回で何日目の開催かを示す
jvd_o2,race_bango,9,character varying,2,NO,レース番号: 該当レース番号
jvd_o2,happyo_tsukihi_jifun,10,character varying,8,YES,発表月日時分: 月日時分各2桁 中間オッズのみ設定 時系列オッズを使用する場合のみキーとして設定
jvd_o2,toroku_tosu,11,character varying,2,YES,登録頭数: 出馬表発表時の登録頭数
jvd_o2,shusso_tosu,12,character varying,2,YES,出走頭数: 登録頭数から出走取消と競走除外･発走除外を除いた頭数
jvd_o2,hatsubai_flag_umaren,13,character varying,1,YES,発売フラグ　馬連: 馬連発売の有無　（0:発売なし 1:発売前取消 3:発売後取消 7:発売あり）
jvd_o2,odds_umaren,14,character varying,1989,YES,<馬連オッズ>: 組番昇順　01-02〜17-18
jvd_o2,hyosu_gokei_umaren,15,character varying,11,YES,組番: 該当組番
jvd_o3,record_id,1,character varying,2,YES,"レコード種別ID: ""O3""(オー･サン) をセットレコードフォーマットを特定する"
jvd_o3,data_kubun,2,character varying,1,YES,データ区分: 1:中間　2:前日売最終　3:最終　4:確定　5:確定(月曜) 9:レース中止　0:該当レコード削除(提供ミスなどの理由による)
jvd_o3,data_sakusei_nengappi,3,character varying,8,YES,データ作成年月日: 西暦4桁＋月日各2桁 yyyymmdd 形式
jvd_o3,kaisai_nen,4,character varying,4,NO,開催年: 該当レース施行年 西暦4桁 yyyy形式
jvd_o3,kaisai_tsukihi,5,character varying,4,NO,開催月日: 該当レース施行月日 各2桁 mmdd形式
jvd_o3,keibajo_code,6,character varying,2,NO,競馬場コード: 該当レース施行競馬場 <コード表 2001.競馬場コード>参照
jvd_o3,kaisai_kai,7,character varying,2,YES,開催回[第N回]: 該当レース施行回 その競馬場でその年の何回目の開催かを示す
jvd_o3,kaisai_nichime,8,character varying,2,YES,開催日目[N日目]: 該当レース施行日目 そのレース施行回で何日目の開催かを示す
jvd_o3,race_bango,9,character varying,2,NO,レース番号: 該当レース番号
jvd_o3,happyo_tsukihi_jifun,10,character varying,8,YES,発表月日時分: 月日時分各2桁 中間オッズのみ設定
jvd_o3,toroku_tosu,11,character varying,2,YES,登録頭数: 出馬表発表時の登録頭数
jvd_o3,shusso_tosu,12,character varying,2,YES,出走頭数: 登録頭数から出走取消と競走除外･発走除外を除いた頭数
jvd_o3,hatsubai_flag_wide,13,character varying,1,YES,発売フラグ　ワイド: ワイド発売の有無　（0:発売なし 1:発売前取消 3:発売後取消 7:発売あり）
jvd_o3,odds_wide,14,character varying,2601,YES,<ワイドオッズ>: 組番昇順　01-02〜17-18
jvd_o3,hyosu_gokei_wide,15,character varying,11,YES,組番: 該当組番
jvd_o4,record_id,1,character varying,2,YES,"レコード種別ID: ""O4""(オー･ヨン) をセットレコードフォーマットを特定する"
jvd_o4,data_kubun,2,character varying,1,YES,データ区分: 1:中間　2:前日売最終　3:最終　4:確定　5:確定(月曜) 9:レース中止　0:該当レコード削除(提供ミスなどの理由による)
jvd_o4,data_sakusei_nengappi,3,character varying,8,YES,データ作成年月日: 西暦4桁＋月日各2桁 yyyymmdd 形式
jvd_o4,kaisai_nen,4,character varying,4,NO,開催年: 該当レース施行年 西暦4桁 yyyy形式
jvd_o4,kaisai_tsukihi,5,character varying,4,NO,開催月日: 該当レース施行月日 各2桁 mmdd形式
jvd_o4,keibajo_code,6,character varying,2,NO,競馬場コード: 該当レース施行競馬場 <コード表 2001.競馬場コード>参照
jvd_o4,kaisai_kai,7,character varying,2,YES,開催回[第N回]: 該当レース施行回 その競馬場でその年の何回目の開催かを示す
jvd_o4,kaisai_nichime,8,character varying,2,YES,開催日目[N日目]: 該当レース施行日目 そのレース施行回で何日目の開催かを示す
jvd_o4,race_bango,9,character varying,2,NO,レース番号: 該当レース番号
jvd_o4,happyo_tsukihi_jifun,10,character varying,8,YES,発表月日時分: 月日時分各2桁 中間オッズのみ設定
jvd_o4,toroku_tosu,11,character varying,2,YES,登録頭数: 出馬表発表時の登録頭数
jvd_o4,shusso_tosu,12,character varying,2,YES,出走頭数: 登録頭数から出走取消と競走除外･発走除外を除いた頭数
jvd_o4,hatsubai_flag_umatan,13,character varying,1,YES,発売フラグ　馬単: 馬単発売の有無　（0:発売なし 1:発売前取消 3:発売後取消 7:発売あり）
jvd_o4,odds_umatan,14,character varying,3978,YES,<馬単オッズ>: 組番昇順　01-02〜18-17
jvd_o4,hyosu_gokei_umatan,15,character varying,11,YES,組番: 該当組番
jvd_o5,record_id,1,character varying,2,YES,"レコード種別ID: ""O5""(オー･ゴ) をセットレコードフォーマットを特定する"
jvd_o5,data_kubun,2,character varying,1,YES,データ区分: 1:中間　2:前日売最終　3:最終　4:確定　5:確定(月曜) 9:レース中止　0:該当レコード削除(提供ミスなどの理由による)
jvd_o5,data_sakusei_nengappi,3,character varying,8,YES,データ作成年月日: 西暦4桁＋月日各2桁 yyyymmdd 形式
jvd_o5,kaisai_nen,4,character varying,4,NO,開催年: 該当レース施行年 西暦4桁 yyyy形式
jvd_o5,kaisai_tsukihi,5,character varying,4,NO,開催月日: 該当レース施行月日 各2桁 mmdd形式
jvd_o5,keibajo_code,6,character varying,2,NO,競馬場コード: 該当レース施行競馬場 <コード表 2001.競馬場コード>参照
jvd_o5,kaisai_kai,7,character varying,2,YES,開催回[第N回]: 該当レース施行回 その競馬場でその年の何回目の開催かを示す
jvd_o5,kaisai_nichime,8,character varying,2,YES,開催日目[N日目]: 該当レース施行日目 そのレース施行回で何日目の開催かを示す
jvd_o5,race_bango,9,character varying,2,NO,レース番号: 該当レース番号
jvd_o5,happyo_tsukihi_jifun,10,character varying,8,YES,発表月日時分: 月日時分各2桁 中間オッズのみ設定
jvd_o5,toroku_tosu,11,character varying,2,YES,登録頭数: 出馬表発表時の登録頭数
jvd_o5,shusso_tosu,12,character varying,2,YES,出走頭数: 登録頭数から出走取消と競走除外･発走除外を除いた頭数
jvd_o5,hatsubai_flag_sanrenpuku,13,character varying,1,YES,発売フラグ　3連複: 3連複発売の有無　（0:発売なし 1:発売前取消 3:発売後取消 7:発売あり）
jvd_o5,odds_sanrenpuku,14,character varying,12240,YES,<3連複オッズ>: 組番昇順　01-02-03〜16-17-18
jvd_o5,hyosu_gokei_sanrenpuku,15,character varying,11,YES,組番: 該当組番
jvd_o6,record_id,1,character varying,2,YES,"レコード種別ID: ""O6""(オー･ロク) をセットレコードフォーマットを特定する"
jvd_o6,data_kubun,2,character varying,1,YES,データ区分: 1:中間　2:前日売最終　3:最終　4:確定　5:確定(月曜) 9:レース中止　0:該当レコード削除(提供ミスなどの理由による)
jvd_o6,data_sakusei_nengappi,3,character varying,8,YES,データ作成年月日: 西暦4桁＋月日各2桁 yyyymmdd 形式
jvd_o6,kaisai_nen,4,character varying,4,NO,開催年: 該当レース施行年 西暦4桁 yyyy形式
jvd_o6,kaisai_tsukihi,5,character varying,4,NO,開催月日: 該当レース施行月日 各2桁 mmdd形式
jvd_o6,keibajo_code,6,character varying,2,NO,競馬場コード: 該当レース施行競馬場 <コード表 2001.競馬場コード>参照
jvd_o6,kaisai_kai,7,character varying,2,YES,開催回[第N回]: 該当レース施行回 その競馬場でその年の何回目の開催かを示す
jvd_o6,kaisai_nichime,8,character varying,2,YES,開催日目[N日目]: 該当レース施行日目 そのレース施行回で何日目の開催かを示す
jvd_o6,race_bango,9,character varying,2,NO,レース番号: 該当レース番号
jvd_o6,happyo_tsukihi_jifun,10,character varying,8,YES,発表月日時分: 月日時分各2桁 中間オッズのみ設定
jvd_o6,toroku_tosu,11,character varying,2,YES,登録頭数: 出馬表発表時の登録頭数
jvd_o6,shusso_tosu,12,character varying,2,YES,出走頭数: 登録頭数から出走取消と競走除外･発走除外を除いた頭数
jvd_o6,hatsubai_flag_sanrentan,13,character varying,1,YES,発売フラグ　3連単: 3連単発売の有無　（0:発売なし 1:発売前取消 3:発売後取消 7:発売あり）
jvd_o6,odds_sanrentan,14,character varying,83232,YES,<3連単オッズ>: 組番昇順　01-02-03〜18-17-16
jvd_o6,hyosu_gokei_sanrentan,15,character varying,11,YES,組番: 該当組番
jvd_ra,record_id,1,character varying,2,YES,"レコード種別ID: ""RA"" をセットレコードフォーマットを特定する"
jvd_ra,data_kubun,2,character varying,1,YES,データ区分: 1:出走馬名表(木曜)　2:出馬表(金･土曜)　3:速報成績(3着まで確定) 4:速報成績(5着まで確定) 5:速報成績(全馬着順確定) 6:速報成績(全馬着順+コーナ通過順)　7:成績(月曜) A:地方競馬　B：海外国際レース 9:レース中止　0:該当レコード削除(提供ミスなどの理由による)
jvd_ra,data_sakusei_nengappi,3,character varying,8,YES,データ作成年月日: 西暦4桁＋月日各2桁 yyyymmdd 形式
jvd_ra,kaisai_nen,4,character varying,4,NO,開催年: 該当レース施行年 西暦4桁 yyyy形式
jvd_ra,kaisai_tsukihi,5,character varying,4,NO,開催月日: 該当レース施行月日 各2桁 mmdd形式
jvd_ra,keibajo_code,6,character varying,2,NO,競馬場コード: 該当レース施行競馬場 <コード表 2001.競馬場コード>参照
jvd_ra,kaisai_kai,7,character varying,2,YES,開催回[第N回]: 該当レース施行回 その競馬場でその年の何回目の開催かを示す
jvd_ra,kaisai_nichime,8,character varying,2,YES,開催日目[N日目]: 該当レース施行日目 そのレース施行回で何日目の開催かを示す
jvd_ra,race_bango,9,character varying,2,NO,レース番号: 該当レース番号 また、海外国際レースなどでレース番号情報がない場合は任意に連番を設定
jvd_ra,yobi_code,10,character varying,1,YES,曜日コード: 該当レース施行曜日 <コード表 2002.曜日コード>参照
jvd_ra,tokubetsu_kyoso_bango,11,character varying,4,YES,特別競走番号: 重賞レースのみ設定 原則的には過去の同一レースと一致する番号(多数例外有り)
jvd_ra,kyosomei_hondai,12,character varying,60,YES,競走名本題: 全角30文字　レース名の本題
jvd_ra,kyosomei_fukudai,13,character varying,60,YES,競走名副題: 全角30文字　レース名の副題（スポンサー名や記念名など）
jvd_ra,kyosomei_kakkonai,14,character varying,60,YES,競走名カッコ内: 全角30文字　レースの条件やトライアル対象レース名、レース名通称など
jvd_ra,kyosomei_hondai_eur,15,character varying,120,YES,競走名本題欧字: 半角120文字
jvd_ra,kyosomei_fukudai_eur,16,character varying,120,YES,競走名副題欧字: 半角120文字
jvd_ra,kyosomei_kakkonai_eur,17,character varying,120,YES,競走名カッコ内欧字: 半角120文字
jvd_ra,kyosomei_ryakusho_10,18,character varying,20,YES,競走名略称10文字: 全角10文字
jvd_ra,kyosomei_ryakusho_6,19,character varying,12,YES,競走名略称6文字: 全角6文字
jvd_ra,kyosomei_ryakusho_3,20,character varying,6,YES,競走名略称3文字: 全角3文字
jvd_ra,kyosomei_kubun,21,character varying,1,YES,競走名区分: 重賞回次[第N回]を本題･副題･カッコ内のうちどれに設定すべきかを示す （0:初期値 1:本題 2:副題 3:カッコ内）重賞のみ設定
jvd_ra,jusho_kaiji,22,character varying,3,YES,重賞回次[第N回]: そのレースの重賞としての通算回数を示す
jvd_ra,grade_code,23,character varying,1,YES,グレードコード: <コード表 2003.グレードコード>参照 ※国際グレード表記(G) または その他の重賞表記（Jpn）の判別方法については、特記事項を参照
jvd_ra,grade_code_henkomae,24,character varying,1,YES,変更前グレードコード: なんらかの理由により変更された場合のみ変更前の値を設定
jvd_ra,kyoso_shubetsu_code,25,character varying,2,YES,競走種別コード: <コード表 2005.競走種別コード>参照
jvd_ra,kyoso_kigo_code,26,character varying,3,YES,競走記号コード: <コード表 2006.競走記号コード>参照
jvd_ra,juryo_shubetsu_code,27,character varying,1,YES,重量種別コード: <コード表 2008.重量種別コード>参照
jvd_ra,kyoso_joken_code_2sai,28,character varying,3,YES,競走条件コード 2歳条件: 2歳馬の競走条件 　　<コード表 2007.競走条件コード>参照　　特記事項を参照
jvd_ra,kyoso_joken_code_3sai,29,character varying,3,YES,競走条件コード 3歳条件: 3歳馬の競走条件 　　<コード表 2007.競走条件コード>参照　　特記事項を参照
jvd_ra,kyoso_joken_code_4sai,30,character varying,3,YES,競走条件コード 4歳条件: 4歳馬の競走条件 　　<コード表 2007.競走条件コード>参照　　特記事項を参照
jvd_ra,kyoso_joken_code_5sai_ijo,31,character varying,3,YES,競走条件コード 5歳以上条件: 5歳以上馬の競走条件 <コード表 2007.競走条件コード>参照　　特記事項を参照
jvd_ra,kyoso_joken_code,32,character varying,3,YES,競走条件コード 最若年条件: 出走可能な最も馬齢が若い馬に対する条件 <コード表 2007.競走条件コード>参照　特記事項を参照
jvd_ra,kyoso_joken_meisho,33,character varying,60,YES,競走条件名称: 全角30文字　地方競馬の場合のみ設定
jvd_ra,kyori,34,character varying,4,YES,距離: 単位：メートル
jvd_ra,kyori_henkomae,35,character varying,4,YES,変更前距離: なんらかの理由により変更された場合のみ変更前の値を設定
jvd_ra,track_code,36,character varying,2,YES,トラックコード: <コード表 2009.トラックコード>参照
jvd_ra,track_code_henkomae,37,character varying,2,YES,変更前トラックコード: なんらかの理由により変更された場合のみ変更前の値を設定
jvd_ra,course_kubun,38,character varying,2,YES,コース区分
jvd_ra,course_kubun_henkomae,39,character varying,2,YES,変更前コース区分
jvd_ra,honshokin,40,character varying,56,YES,本賞金
jvd_ra,honshokin_henkomae,41,character varying,40,YES,変更前本賞金
jvd_ra,fukashokin,42,character varying,40,YES,付加賞金
jvd_ra,fukashokin_henkomae,43,character varying,24,YES,変更前付加賞金
jvd_ra,hasso_jikoku,44,character varying,4,YES,発走時刻
jvd_ra,hasso_jikoku_henkomae,45,character varying,4,YES,変更前発走時刻
jvd_ra,toroku_tosu,46,character varying,2,YES,登録頭数
jvd_ra,shusso_tosu,47,character varying,2,YES,出走頭数
jvd_ra,nyusen_tosu,48,character varying,2,YES,入線頭数
jvd_ra,tenko_code,49,character varying,1,YES,天候コード
jvd_ra,babajotai_code_shiba,50,character varying,1,YES,芝馬場状態コード
jvd_ra,babajotai_code_dirt,51,character varying,1,YES,ダート馬場状態コード
jvd_ra,lap_time,52,character varying,75,YES,ラップタイム
jvd_ra,shogai_mile_time,53,character varying,4,YES,障害マイルタイム
jvd_ra,zenhan_3f,54,character varying,3,YES,前3ハロン
jvd_ra,zenhan_4f,55,character varying,3,YES,前4ハロン
jvd_ra,kohan_3f,56,character varying,3,YES,後3ハロン
jvd_ra,kohan_4f,57,character varying,3,YES,後4ハロン
jvd_ra,corner_tsuka_juni_1,58,character varying,72,YES,コーナー通過順位1
jvd_ra,corner_tsuka_juni_2,59,character varying,72,YES,コーナー通過順位2
jvd_ra,corner_tsuka_juni_3,60,character varying,72,YES,コーナー通過順位3
jvd_ra,corner_tsuka_juni_4,61,character varying,72,YES,コーナー通過順位4
jvd_ra,record_koshin_kubun,62,character varying,1,YES,レコード更新区分
jvd_rc,record_id,1,character varying,2,YES,"レコード種別ID: ""RC"" をセットレコードフォーマットを特定する"
jvd_rc,data_kubun,2,character varying,1,YES,データ区分: 1:初期値　0:該当レコード削除(提供ミスなどの理由による)
jvd_rc,data_sakusei_nengappi,3,character varying,8,YES,データ作成年月日: 西暦4桁＋月日各2桁 yyyymmdd 形式
jvd_rc,record_shikibetsu_kubun,4,character varying,1,NO,レコード識別区分: 1:コースレコード 2:Ｇ�Jレコード
jvd_rc,kaisai_nen,5,character varying,4,NO,開催年: 該当レース施行年 西暦4桁 yyyy形式
jvd_rc,kaisai_tsukihi,6,character varying,4,NO,開催月日: 該当レース施行月日 各2桁 mmdd形式
jvd_rc,keibajo_code,7,character varying,2,NO,競馬場コード: 該当レース施行競馬場 <コード表 2001.競馬場コード>参照
jvd_rc,kaisai_kai,8,character varying,2,YES,開催回[第N回]: 該当レース施行回 その競馬場でその年の何回目の開催かを示す
jvd_rc,kaisai_nichime,9,character varying,2,YES,開催日目[N日目]: 該当レース施行日目 そのレース施行回で何日目の開催かを示す
jvd_rc,race_bango,10,character varying,2,NO,レース番号: 該当レース番号
jvd_rc,tokubetsu_kyoso_bango,11,character varying,4,NO,特別競走番号: Ｇ�Jレコードのみのキー
jvd_rc,kyosomei_hondai,12,character varying,60,YES,競走名本題: 全角30文字
jvd_rc,grade_code,13,character varying,1,YES,グレードコード: <コード表 2003.グレードコード>参照
jvd_rc,kyoso_shubetsu_code,14,character varying,2,NO,競走種別コード: <コード表 2005.競走種別コード>参照
jvd_rc,kyori,15,character varying,4,NO,距離: 単位:メートル
jvd_rc,track_code,16,character varying,2,NO,トラックコード: <コード表 2009.トラックコード>参照
jvd_rc,record_kubun,17,character varying,1,YES,レコード区分: 1:基準タイム　2:レコードタイム　3:参考タイム　4:備考タイム
jvd_rc,record_time,18,character varying,4,YES,レコードタイム: 9分99秒9
jvd_rc,tenko_code,19,character varying,1,YES,天候コード: <コード表 2011.天候コード>参照
jvd_rc,babajotai_code_shiba,20,character varying,1,YES,芝馬場状態コード: <コード表 2010.馬場状態コード>参照
jvd_rc,babajotai_code_dirt,21,character varying,1,YES,ダート馬場状態コード: <コード表 2010.馬場状態コード>参照
jvd_rc,record_hojiuma_joho_1,22,character varying,130,YES,<レコード保持馬情報>: 同着を考慮し繰返し3回
jvd_rc,record_hojiuma_joho_2,23,character varying,130,YES,血統登録番号: 生年(西暦)4桁＋品種1桁＋数字5桁
jvd_rc,record_hojiuma_joho_3,24,character varying,130,YES,馬名: 全角18文字
jvd_se,record_id,1,character varying,2,YES,"レコード種別ID: ""SE"" をセットレコードフォーマットを特定する"
jvd_se,data_kubun,2,character varying,1,YES,データ区分: 1:出走馬名表(木曜)　2:出馬表(金･土曜)　3:速報成績(3着まで確定) 4:速報成績(5着まで確定) 5:速報成績(全馬着順確定) 6:速報成績(全馬着順+コーナ通過順)　7:成績(月曜) A:地方競馬　B：海外国際レース 9:レース中止　0:該当レコード削除(提供ミスなどの理由による)
jvd_se,data_sakusei_nengappi,3,character varying,8,YES,データ作成年月日: 西暦4桁＋月日各2桁 yyyymmdd 形式
jvd_se,kaisai_nen,4,character varying,4,NO,開催年: 該当レース施行年 西暦4桁 yyyy形式
jvd_se,kaisai_tsukihi,5,character varying,4,NO,開催月日: 該当レース施行月日 各2桁 mmdd形式
jvd_se,keibajo_code,6,character varying,2,NO,競馬場コード: 該当レース施行競馬場 <コード表 2001.競馬場コード>参照
jvd_se,kaisai_kai,7,character varying,2,YES,開催回[第N回]: 該当レース施行回 その競馬場でその年の何回目の開催かを示す
jvd_se,kaisai_nichime,8,character varying,2,YES,開催日目[N日目]: 該当レース施行日目 そのレース施行回で何日目の開催かを示す
jvd_se,race_bango,9,character varying,2,NO,レース番号: 該当レース番号
jvd_se,wakuban,10,character varying,1,YES,枠番: nan
jvd_se,umaban,11,character varying,2,NO,馬番: 特定のレース及び海外レースについては、特記事項を参照
jvd_se,ketto_toroku_bango,12,character varying,10,NO,血統登録番号: 生年(西暦)4桁＋品種1桁<コード表2201.品種コード>参照＋数字5桁
jvd_se,bamei,13,character varying,36,YES,馬名: 通常全角18文字。海外レースにおける外国馬の場合のみ全角と半角が混在
jvd_se,umakigo_code,14,character varying,2,YES,馬記号コード: <コード表 2204.馬記号コード>参照
jvd_se,seibetsu_code,15,character varying,1,YES,性別コード: <コード表 2202.性別コード>参照
jvd_se,hinshu_code,16,character varying,1,YES,品種コード: <コード表 2201.品種コード>参照
jvd_se,moshoku_code,17,character varying,2,YES,毛色コード: <コード表 2203.毛色コード>参照
jvd_se,barei,18,character varying,2,YES,馬齢: 出走当時の馬齢 （注）2000年以前は数え年表記 2001年以降は満年齢表記
jvd_se,tozai_shozoku_code,19,character varying,1,YES,東西所属コード: <コード表 2301.東西所属コード>参照
jvd_se,chokyoshi_code,20,character varying,5,YES,調教師コード: 調教師マスタへリンク
jvd_se,chokyoshimei_ryakusho,21,character varying,8,YES,調教師名略称: 全角4文字
jvd_se,banushi_code,22,character varying,6,YES,馬主コード: 馬主マスタへリンク
jvd_se,banushimei,23,character varying,64,YES,馬主名(法人格無): 全角32文字 〜 半角64文字 （全角と半角が混在） 株式会社、有限会社などの法人格を示す文字列が頭もしくは末尾にある場合にそれを削除したものを 設定。また、外国馬主の場合は、馬主マスタの8.馬主名欧字の頭64バイトを設定
jvd_se,fukushoku_hyoji,24,character varying,60,YES,"服色標示: 全角30文字　馬主毎に指定される騎手の勝負服の色・模様を示す (レーシングプログラムに記載されているもの） (例)""水色，赤山形一本輪，水色袖　　　"""
jvd_se,yobi_1,25,character varying,60,YES,予備: nan
jvd_se,futan_juryo,26,character varying,3,YES,負担重量: 単位0.1kg
jvd_se,futan_juryo_henkomae,27,character varying,3,YES,変更前負担重量: なんらかの理由により変更された場合のみ変更前の値を設定
jvd_se,blinker_shiyo_kubun,28,character varying,1,YES,ブリンカー使用区分: 0:未使用 1:使用
jvd_se,yobi_2,29,character varying,1,YES,予備: nan
jvd_se,kishu_code,30,character varying,5,YES,騎手コード: 騎手マスタへリンク
jvd_se,kishu_code_henkomae,31,character varying,5,YES,変更前騎手コード: なんらかの理由により変更された場合のみ変更前の値を設定
jvd_se,kishumei_ryakusho,32,character varying,8,YES,騎手名略称: 全角4文字
jvd_se,kishumei_ryakusho_henkomae,33,character varying,8,YES,変更前騎手名略称: なんらかの理由により変更された場合のみ変更前の値を設定
jvd_se,kishu_minarai_code,34,character varying,1,YES,騎手見習コード: <コード表 2303.騎手見習コード>参照
jvd_se,kishu_minarai_code_henkomae,35,character varying,1,YES,変更前騎手見習コード: なんらかの理由により変更された場合のみ変更前の値を設定
jvd_se,bataiju,36,character varying,3,YES,馬体重: 単位:kg　002Kg〜998Kgまでが有効値 999:今走計量不能　000:出走取消
jvd_se,zogen_fugo,37,character varying,1,YES,増減符号: +:増加 -:減少 スペース:その他
jvd_se,zogen_sa,38,character varying,3,YES,"増減差: 単位:kg　001Kg〜998Kgまでが有効値 999:計量不能　000:前差なし　スペース:初出走、ただし出走取消の場合もスペースを設定。 地方馬については初出走かつ計量不能の場合でも""999""を設定。"
jvd_se,ijo_kubun_code,39,character varying,1,YES,異常区分コード: <コード表 2101.異常区分コード>参照
jvd_se,nyusen_juni,40,character varying,2,YES,入線順位: 失格、降着確定前の順位
jvd_se,kakutei_chakujun,41,character varying,2,YES,確定着順: 失格、降着時は入線順位と異なる
jvd_se,dochaku_kubun,42,character varying,1,YES,同着区分: 0:同着馬なし　1:同着馬あり
jvd_se,dochaku_tosu,43,character varying,1,YES,同着頭数: 0:初期値　1:自身以外に同着1頭　2:自身以外に同着2頭
jvd_se,soha_time,44,character varying,4,YES,走破タイム: 9分99秒9で設定
jvd_se,chakusa_code_1,45,character varying,3,YES,着差コード: 前馬との着差　<コード表 2102.着差コード>参照
jvd_se,chakusa_code_2,46,character varying,3,YES,#NAME?
jvd_se,chakusa_code_3,47,character varying,3,YES,#NAME?
jvd_se,corner_1,48,character varying,2,YES,1コーナーでの順位: nan
jvd_se,corner_2,49,character varying,2,YES,2コーナーでの順位: nan
jvd_se,corner_3,50,character varying,2,YES,3コーナーでの順位: nan
jvd_se,corner_4,51,character varying,2,YES,4コーナーでの順位: nan
jvd_se,tansho_odds,52,character varying,4,YES,単勝オッズ: 999.9倍で設定　出走取消し等は初期値を設定
jvd_se,tansho_ninkijun,53,character varying,2,YES,単勝人気順: 出走取消し等は初期値を設定
jvd_se,kakutoku_honshokin,54,character varying,8,YES,獲得本賞金: 単位:百円　該当レースで獲得した本賞金
jvd_se,kakutoku_fukashokin,55,character varying,8,YES,獲得付加賞金: 単位:百円　該当レースで獲得した付加賞金
jvd_se,yobi_3,56,character varying,3,YES,予備: nan
jvd_se,yobi_4,57,character varying,3,YES,予備: nan
