phase,segment,combo,adoption_level,reason,total_bins,min_bin_n,median_bin_n,eff_min_bin_n,ratio_1_9,ratio_10_99,ratio_500_plus,small_headcount_sensitive,all_existing_bins_ge_150,all_existing_bins_ge_300,all_existing_bins_ge_500,reviewer_comment
3,KEIBAJO_SURFACE_07_芝_条件戦,tenkai_kigo_code+kijun_ninkijun_tansho+kyusha_shisu_decile,reject,too many bins (617); combo splits data too finely,617,1,5.0,1,0.6759,0.3193,0.0,False,False,False,False,417 bins with n<10
3,KEIBAJO_SURFACE_07_芝_条件戦,tenkai_kigo_code+kishu_kitai_rentai_decile+kyusha_shisu_decile,reject,too many bins (401); combo splits data too finely,401,1,7.0,1,0.5561,0.4339,0.0,False,False,False,False,223 bins with n<10
3,KEIBAJO_SURFACE_07_芝_条件戦,uma_start_shisu_decile+kyori_tekisei+kishu_kitai_rentai_decile,reject,too many bins (319); combo splits data too finely,319,1,8.0,1,0.5674,0.4201,0.0,False,False,False,False,181 bins with n<10
3,KEIBAJO_SURFACE_07_芝_条件戦,uma_start_shisu_decile+omo_tekisei_code+kijun_ninkijun_tansho,reject,too many bins (277); combo splits data too finely,277,1,10.0,1,0.4982,0.4874,0.0,False,False,False,False,138 bins with n<10
3,KEIBAJO_SURFACE_08_ダ,hizume_code+ichi_shisu_juni+ten_shisu_juni,reject,too many bins (2587); combo splits data too finely,2587,1,3.0,1,0.7746,0.2238,0.0,True,False,False,False,2004 bins with n<10; 1145 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_08_ダ,ichi_shisu_juni+da_tekisei_code+kijun_ninkijun_tansho,reject,too many bins (737); combo splits data too finely,737,1,13.0,1,0.422,0.5482,0.0,True,False,False,False,311 bins with n<10; 170 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_08_ダ,joken_class_code+bataiju_zogen+ten_shisu_juni,reject,too many bins (1650); combo splits data too finely,1650,1,4.0,1,0.6739,0.3218,0.0,True,False,False,False,1112 bins with n<10
3,KEIBAJO_SURFACE_08_ダ,kyakushitsu+ten_shisu_juni+kijun_ninkijun_tansho,reject,too many bins (1134); combo splits data too finely,1134,1,12.0,1,0.4374,0.5547,0.0,True,False,False,False,496 bins with n<10
3,KEIBAJO_SURFACE_08_ダ,manken_shirushi+kyori_tekisei+idm_decile,reject,too many bins (325); combo splits data too finely,325,1,43.0,1,0.1754,0.8154,0.0,False,False,False,False,57 bins with n<10
3,KEIBAJO_SURFACE_08_ダ,manken_shirushi+ten_shisu_juni+da_tekisei_code,reject,too many bins (384); combo splits data too finely,384,1,19.0,1,0.349,0.6042,0.0,True,False,False,False,134 bins with n<10; only 384/810 possible bins observed
3,KEIBAJO_SURFACE_08_ダ,omo_tekisei_code+ten_shisu_juni+kijun_ninkijun_tansho,reject,too many bins (877); combo splits data too finely,877,1,17.0,1,0.3466,0.6488,0.0,True,False,False,False,304 bins with n<10
3,KEIBAJO_SURFACE_08_ダ_新馬,tenkai_kigo_code+kijun_ninkijun_tansho+chokyo_shisu_decile,reject,too many bins (452); combo splits data too finely,452,1,6.0,1,0.6438,0.3451,0.0,False,False,False,False,291 bins with n<10
3,KEIBAJO_SURFACE_08_ダ_新馬,tenkai_kigo_code+kishu_shisu_decile+agari_shisu_juni,reject,too many bins (396); combo splits data too finely,396,1,7.0,1,0.6035,0.3889,0.0,True,False,False,False,239 bins with n<10
3,KEIBAJO_SURFACE_08_ダ_新馬,uma_deokure_bin+kijun_ninkijun_tansho+chokyo_shisu_decile,reject,too many bins (478); combo splits data too finely,478,1,6.0,1,0.6192,0.3745,0.0,False,False,False,False,296 bins with n<10
3,KEIBAJO_SURFACE_08_ダ_条件戦,hizume_code+class_code+gekiso_juni,reject,too many bins (569); combo splits data too finely,569,1,3.0,1,0.7118,0.2742,0.0,True,False,False,False,405 bins with n<10; 213 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_08_ダ_条件戦,hizume_code+class_code+ten_shisu_juni,reject,too many bins (621); combo splits data too finely,621,1,3.0,1,0.7246,0.2625,0.0,True,False,False,False,450 bins with n<10; 251 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_08_ダ_条件戦,joshodo_code+bataiju_zogen+ten_shisu_juni,reject,too many bins (461); combo splits data too finely,461,1,3.0,1,0.6594,0.3275,0.0,True,False,False,False,304 bins with n<10
3,KEIBAJO_SURFACE_08_ダ_条件戦,kyori_kubun+manken_shirushi+rotation_bin,reject,too many bins (184); combo splits data too finely,184,1,19.0,1,0.3043,0.6793,0.0,False,False,False,False,56 bins with n<10
3,KEIBAJO_SURFACE_08_ダ_条件戦,omo_tekisei_code+kyori_tekisei+ten_shisu_juni,reject,too many bins (191); combo splits data too finely,191,1,29.0,1,0.2356,0.7068,0.0,True,False,False,False,45 bins with n<10; only 191/450 possible bins observed
3,KEIBAJO_SURFACE_08_ダ_条件戦,omo_tekisei_code+rotation_bin+ten_shisu_juni,reject,too many bins (326); combo splits data too finely,326,1,10.0,1,0.4785,0.5123,0.0,True,False,False,False,156 bins with n<10
3,KEIBAJO_SURFACE_08_ダ_条件戦,pace_yoso+bataiju+joshodo_code,reject,too many bins (540); combo splits data too finely,540,1,4.0,1,0.6056,0.3889,0.0,False,False,False,False,327 bins with n<10
3,KEIBAJO_SURFACE_08_ダ_条件戦,pace_yoso+hizume_code+ten_shisu_juni,reject,too many bins (587); combo splits data too finely,587,1,4.0,1,0.6831,0.3101,0.0,True,False,False,False,401 bins with n<10
3,KEIBAJO_SURFACE_08_ダ_条件戦,pace_yoso+manken_shirushi+hizume_code,reject,too many bins (328); combo splits data too finely,328,1,5.0,1,0.6159,0.372,0.0,False,False,False,False,202 bins with n<10
3,KEIBAJO_SURFACE_08_芝,joken_class_code+pace_shisu_juni+gekiso_juni,reject,too many bins (1457); combo splits data too finely,1457,1,7.0,1,0.6033,0.394,0.0,True,False,False,False,879 bins with n<10; only 1457/2268 possible bins observed
3,KEIBAJO_SURFACE_08_芝,kishu_minarai_code+bataiju+ichi_shisu_juni,reject,too many bins (2289); combo splits data too finely,2289,1,2.0,1,0.7593,0.2394,0.0,True,False,False,False,1738 bins with n<10
3,KEIBAJO_SURFACE_08_芝,kyakushitsu+gekiso_juni+kijun_ninkijun_tansho,reject,too many bins (1373); combo splits data too finely,1373,1,7.0,1,0.5994,0.3969,0.0,True,False,False,False,823 bins with n<10
3,KEIBAJO_SURFACE_08_芝,kyori_kubun+joken_class_code+bataiju,reject,too many bins (1410); combo splits data too finely,1410,1,7.0,1,0.5844,0.4135,0.0,False,False,False,False,824 bins with n<10
3,KEIBAJO_SURFACE_08_芝,kyori_kubun+pace_shisu_juni+kijun_ninkijun_tansho,reject,too many bins (1154); combo splits data too finely,1154,1,8.0,1,0.5581,0.4376,0.0,True,False,False,False,644 bins with n<10
3,KEIBAJO_SURFACE_08_芝,ls_shisu_juni+gekiso_juni+kijun_ninkijun_tansho,reject,too many bins (2004); combo splits data too finely,2004,1,4.0,1,0.745,0.252,0.0,True,False,False,False,1493 bins with n<10
3,KEIBAJO_SURFACE_08_芝,manken_shirushi+bataiju_zogen+uma_deokure_bin,reject,too many bins (730); combo splits data too finely,730,1,6.0,1,0.6356,0.3589,0.0,False,False,False,False,464 bins with n<10
3,KEIBAJO_SURFACE_08_芝,omo_tekisei_code+ichi_shisu_juni+gekiso_juni,reject,too many bins (947); combo splits data too finely,947,1,8.0,1,0.5407,0.4562,0.0,True,False,False,False,512 bins with n<10; only 947/1620 possible bins observed
3,KEIBAJO_SURFACE_08_芝,pace_shisu_juni+ten_shisu_juni+gekiso_juni,reject,too many bins (3494); combo splits data too finely,3494,1,2.0,1,0.8666,0.1325,0.0,True,False,False,False,3028 bins with n<10; 894 SHS tail bins excluded from eff. check; only 3494/5832 possible bins observed
3,KEIBAJO_SURFACE_08_芝,shiba_tekisei_code+ten_shisu_juni+kijun_ninkijun_tansho,reject,too many bins (886); combo splits data too finely,886,1,9.0,1,0.5135,0.4707,0.0,True,False,False,False,455 bins with n<10
3,KEIBAJO_SURFACE_08_芝_未勝利,kyori_tekisei+agari_shisu_juni+shiba_tekisei_code,reject,too many bins (185); combo splits data too finely,185,1,4.0,1,0.7243,0.2595,0.0,True,False,False,False,134 bins with n<10; only 185/450 possible bins observed
3,KEIBAJO_SURFACE_08_芝_条件戦,class_code+agari_shisu_juni+hizume_code,reject,too many bins (525); combo splits data too finely,525,1,2.0,1,0.7829,0.2076,0.0,True,False,False,False,411 bins with n<10; 479 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_08_芝_条件戦,kishu_minarai_code+bataiju_zogen+kishu_kitai_rentai_decile,reject,too many bins (483); combo splits data too finely,483,1,2.0,1,0.8095,0.1843,0.0,False,False,False,False,391 bins with n<10
3,KEIBAJO_SURFACE_08_芝_条件戦,kishu_minarai_code+pace_shisu_juni+gekiso_juni,reject,too many bins (806); combo splits data too finely,806,1,2.0,1,0.7878,0.2072,0.0,True,False,False,False,635 bins with n<10; only 806/972 possible bins observed
3,KEIBAJO_SURFACE_08_芝_条件戦,kyori_kubun+uma_start_shisu_decile+ichi_shisu_juni,reject,too many bins (472); combo splits data too finely,472,1,5.0,1,0.7394,0.2521,0.0,True,False,False,False,349 bins with n<10
3,KEIBAJO_SURFACE_08_芝_条件戦,kyori_kubun+uma_start_shisu_decile+kijun_ninkijun_tansho,reject,too many bins (445); combo splits data too finely,445,1,5.0,1,0.7213,0.2697,0.0,False,False,False,False,321 bins with n<10
3,KEIBAJO_SURFACE_08_芝_条件戦,kyori_tekisei+agari_shisu_juni+kishu_kitai_rentai_decile,reject,too many bins (616); combo splits data too finely,616,1,6.0,1,0.6331,0.362,0.0,True,False,False,False,390 bins with n<10
3,KEIBAJO_SURFACE_08_芝_条件戦,kyori_tekisei+gekiso_juni+kishu_kitai_rentai_decile,reject,too many bins (604); combo splits data too finely,604,1,6.0,1,0.6209,0.3742,0.0,True,False,False,False,375 bins with n<10
3,KEIBAJO_SURFACE_08_芝_条件戦,kyori_tekisei+uma_start_shisu_decile+kijun_ninkijun_tansho,reject,too many bins (456); combo splits data too finely,456,1,4.0,1,0.7083,0.2851,0.0,False,False,False,False,323 bins with n<10
3,KEIBAJO_SURFACE_08_芝_条件戦,manken_shisu_decile+kijun_ninkijun_tansho+kishu_kitai_rentai_decile,reject,too many bins (613); combo splits data too finely,613,1,6.0,1,0.6411,0.3524,0.0,False,False,False,False,393 bins with n<10
3,KEIBAJO_SURFACE_08_芝_条件戦,manken_shisu_decile+kijun_ninkijun_tansho+kishu_shisu_decile,reject,too many bins (602); combo splits data too finely,602,1,6.0,1,0.6395,0.3538,0.0,False,False,False,False,385 bins with n<10
3,KEIBAJO_SURFACE_08_芝_条件戦,omo_tekisei_code+hizume_code+ichi_shisu_juni,reject,too many bins (368); combo splits data too finely,368,1,4.0,1,0.7038,0.2826,0.0,True,False,False,False,259 bins with n<10
3,KEIBAJO_SURFACE_08_芝_条件戦,pace_yoso+gekiso_juni+kishu_shisu_decile,reject,too many bins (478); combo splits data too finely,478,1,8.0,1,0.5732,0.4163,0.0,True,False,False,False,274 bins with n<10
3,KEIBAJO_SURFACE_08_芝_条件戦,tenkai_kigo_code+agari_shisu_juni+hizume_code,reject,too many bins (400); combo splits data too finely,400,1,3.0,1,0.76,0.225,0.0,True,False,False,False,304 bins with n<10; only 400/432 possible bins observed
3,KEIBAJO_SURFACE_08_芝_条件戦,tenkai_kigo_code+gekiso_juni+kishu_kitai_rentai_decile,reject,too many bins (685); combo splits data too finely,685,1,5.0,1,0.6599,0.3358,0.0,True,False,False,False,452 bins with n<10
3,KEIBAJO_SURFACE_08_芝_条件戦,tenkai_kigo_code+pace_shisu_juni+hizume_code,reject,too many bins (640); combo splits data too finely,640,1,3.0,1,0.8187,0.1766,0.0,True,False,False,False,524 bins with n<10
3,KEIBAJO_SURFACE_08_芝_条件戦,uma_start_shisu_decile+omo_tekisei_code+pace_shisu_juni,reject,too many bins (284); combo splits data too finely,284,1,10.0,1,0.493,0.493,0.0,True,False,False,False,140 bins with n<10
3,KEIBAJO_SURFACE_08_芝_条件戦,uma_start_shisu_decile+tenkai_kigo_code+ten_shisu_juni,reject,too many bins (505); combo splits data too finely,505,1,4.0,1,0.7446,0.2455,0.0,True,False,False,False,376 bins with n<10
3,KEIBAJO_SURFACE_09_ダ,bataiju_zogen+gekiso_juni+kijun_ninkijun_tansho,reject,too many bins (3892); combo splits data too finely,3892,1,3.0,1,0.7965,0.2027,0.0,True,False,False,False,3100 bins with n<10; 542 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_09_ダ,bataiju_zogen+ichi_shisu_juni+pace_shisu_juni,reject,too many bins (3896); combo splits data too finely,3896,1,3.0,1,0.7888,0.2105,0.0,True,False,False,False,3073 bins with n<10; 559 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_09_ダ,bataiju_zogen+ten_shisu_juni+pace_shisu_juni,reject,too many bins (3734); combo splits data too finely,3734,1,3.0,1,0.7858,0.2129,0.0,True,False,False,False,2934 bins with n<10; 517 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_09_ダ,hizume_code+pace_shisu_juni+gekiso_juni,reject,too many bins (3048); combo splits data too finely,3048,1,3.0,1,0.7418,0.2572,0.0,True,False,False,False,2261 bins with n<10; 1326 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_09_ダ,hizume_code+ten_shisu_juni+gekiso_juni,reject,too many bins (3043); combo splits data too finely,3043,1,4.0,1,0.7417,0.2573,0.0,True,False,False,False,2257 bins with n<10; 1329 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_09_ダ,ichi_shisu_juni+class_code+pace_shisu_juni,reject,too many bins (2856); combo splits data too finely,2856,1,3.0,1,0.737,0.2602,0.0,True,False,False,False,2105 bins with n<10; 520 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_09_ダ,ichi_shisu_juni+gekiso_juni+kijun_ninkijun_tansho,reject,too many bins (3619); combo splits data too finely,3619,1,5.0,1,0.7499,0.2487,0.0,True,False,False,False,2714 bins with n<10; 876 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_09_ダ,ichi_shisu_juni+hizume_code+gekiso_juni,reject,too many bins (3051); combo splits data too finely,3051,1,4.0,1,0.746,0.253,0.0,True,False,False,False,2276 bins with n<10; 651 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_09_ダ,joken_class_code+bataiju+kyakushitsu,reject,too many bins (1528); combo splits data too finely,1528,1,10.0,1,0.4849,0.5124,0.0,False,False,False,False,741 bins with n<10
3,KEIBAJO_SURFACE_09_ダ,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,reject,too many bins (1839); combo splits data too finely,1839,1,7.0,1,0.6302,0.3676,0.0,True,False,False,False,1159 bins with n<10; only 1839/2916 possible bins observed
3,KEIBAJO_SURFACE_09_ダ,manken_shirushi+joken_class_code+pace_shisu_juni,reject,too many bins (640); combo splits data too finely,640,1,16.0,1,0.3063,0.6562,0.0,True,False,False,False,196 bins with n<10; only 640/1134 possible bins observed
3,KEIBAJO_SURFACE_09_ダ,manken_shirushi+joken_class_code+ten_shisu_juni,reject,too many bins (639); combo splits data too finely,639,1,16.0,1,0.2926,0.6776,0.0,True,False,False,False,187 bins with n<10; only 639/1134 possible bins observed
3,KEIBAJO_SURFACE_09_ダ,manken_shirushi+rotation_bin+gekiso_juni,reject,too many bins (864); combo splits data too finely,864,1,10.0,1,0.4861,0.5046,0.0,True,False,False,False,420 bins with n<10
3,KEIBAJO_SURFACE_09_ダ,manken_shirushi+ten_shisu_juni+pace_shisu_juni,reject,too many bins (1730); combo splits data too finely,1730,1,7.0,1,0.637,0.359,0.0,True,False,False,False,1102 bins with n<10; only 1730/2916 possible bins observed
3,KEIBAJO_SURFACE_09_ダ,manken_shirushi+uma_deokure_bin+blinker,reject,too many bins (111); combo splits data too finely,111,1,9.0,1,0.5045,0.4685,0.0,False,False,False,False,56 bins with n<10
3,KEIBAJO_SURFACE_09_ダ,omo_tekisei_code+ten_shisu_juni+gekiso_juni,reject,too many bins (883); combo splits data too finely,883,1,24.0,1,0.2072,0.7769,0.0,True,False,False,False,183 bins with n<10; only 883/1620 possible bins observed
3,KEIBAJO_SURFACE_09_ダ,pace_shisu_juni+gekiso_juni+kijun_ninkijun_tansho,reject,too many bins (3616); combo splits data too finely,3616,1,5.0,1,0.7414,0.2572,0.0,True,False,False,False,2681 bins with n<10; 874 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_09_ダ,pace_shisu_juni+gekiso_juni+ls_shisu_juni,reject,too many bins (2258); combo splits data too finely,2258,1,6.5,1,0.6271,0.3716,0.0,True,False,False,False,1416 bins with n<10; 531 SHS tail bins excluded from eff. check; only 2258/5832 possible bins observed
3,KEIBAJO_SURFACE_09_ダ,rotation_bin+gekiso_juni+kijun_ninkijun_tansho,reject,too many bins (1841); combo splits data too finely,1841,1,8.0,1,0.5714,0.4242,0.0,True,False,False,False,1052 bins with n<10
3,KEIBAJO_SURFACE_09_ダ,ten_shisu_juni+gekiso_juni+kijun_ninkijun_tansho,reject,too many bins (3635); combo splits data too finely,3635,1,5.0,1,0.742,0.2567,0.0,True,False,False,False,2697 bins with n<10; 867 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_09_ダ,ten_shisu_juni+kyori_tekisei+gekiso_juni,reject,too many bins (1090); combo splits data too finely,1090,1,20.0,1,0.2284,0.7587,0.0,True,False,False,False,249 bins with n<10; 257 SHS tail bins excluded from eff. check; only 1090/1620 possible bins observed
3,KEIBAJO_SURFACE_09_ダ,ten_shisu_juni+kyori_tekisei+kijun_ninkijun_tansho,reject,too many bins (1083); combo splits data too finely,1083,1,19.0,1,0.3112,0.675,0.0,True,False,False,False,337 bins with n<10; 249 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_09_ダ,uma_start_shisu_decile+ten_shisu_juni+gekiso_juni,reject,too many bins (1980); combo splits data too finely,1980,1,9.0,1,0.5313,0.4652,0.0,True,False,False,False,1052 bins with n<10
3,KEIBAJO_SURFACE_09_ダ_新馬,kyuyo_riyu_bunrui_code+kishu_minarai_code+ten_shisu_juni,reject,too many bins (183); combo splits data too finely,183,1,2.0,1,0.8361,0.1366,0.0,True,False,False,False,153 bins with n<10; 2 SHS tail bins excluded from eff. check; only 183/432 possible bins observed
3,KEIBAJO_SURFACE_09_ダ_新馬,kyuyo_riyu_bunrui_code+omo_tekisei_code+hizume_code,reject,too many bins (137); combo splits data too finely,137,1,3.0,1,0.781,0.1825,0.0,False,False,False,False,107 bins with n<10; only 137/160 possible bins observed
3,KEIBAJO_SURFACE_09_ダ_新馬,kyuyo_riyu_bunrui_code+pace_yoso+gekiso_juni,reject,too many bins (135); combo splits data too finely,135,1,3.0,1,0.7481,0.2222,0.0,True,False,False,False,101 bins with n<10; 2 SHS tail bins excluded from eff. check; only 135/720 possible bins observed
3,KEIBAJO_SURFACE_09_ダ_新馬,kyuyo_riyu_bunrui_code+pace_yoso+ten_shisu_juni,reject,too many bins (137); combo splits data too finely,137,1,3.0,1,0.7445,0.219,0.0,True,False,False,False,102 bins with n<10; 2 SHS tail bins excluded from eff. check; only 137/720 possible bins observed
3,KEIBAJO_SURFACE_09_ダ_新馬,kyuyo_riyu_bunrui_code+rotation_bin+ten_shisu_juni,reject,too many bins (148); combo splits data too finely,148,1,3.5,1,0.7568,0.2095,0.0,True,False,False,False,112 bins with n<10; 2 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_09_ダ_新馬,manken_shirushi+kishu_minarai_code+kyusha_shisu_decile,reject,too many bins (336); combo splits data too finely,336,1,3.0,1,0.7649,0.2232,0.0,False,False,False,False,257 bins with n<10
3,KEIBAJO_SURFACE_09_ダ_新馬,manken_shirushi+pace_yoso+gekiso_juni,reject,too many bins (256); combo splits data too finely,256,1,9.0,1,0.5078,0.4805,0.0,True,False,False,False,130 bins with n<10; only 256/810 possible bins observed
3,KEIBAJO_SURFACE_09_ダ_未勝利,kyori_kubun+omo_tekisei_code+manken_shirushi,reject,too many bins (72); combo splits data too finely,72,6,24.0,6,0.0833,0.8472,0.0,False,False,False,False,6 bins with n<10; only 72/225 possible bins observed
3,KEIBAJO_SURFACE_09_ダ_条件戦,bataiju+kyakushitsu+joshodo_code,reject,too many bins (618); combo splits data too finely,618,1,6.0,1,0.5502,0.445,0.0,False,False,False,False,340 bins with n<10
3,KEIBAJO_SURFACE_09_ダ_条件戦,bataiju_zogen+kijun_ninkijun_tansho+joho_shisu_decile,reject,too many bins (956); combo splits data too finely,956,1,3.0,1,0.7082,0.2887,0.0,False,False,False,False,677 bins with n<10
3,KEIBAJO_SURFACE_09_ダ_条件戦,bataiju_zogen+kijun_ninkijun_tansho+kishu_shisu_decile,reject,too many bins (1101); combo splits data too finely,1101,1,3.0,1,0.7611,0.2343,0.0,False,False,False,False,838 bins with n<10
3,KEIBAJO_SURFACE_09_ダ_条件戦,gekiso_juni+idm_decile+kishu_shisu_decile,reject,too many bins (850); combo splits data too finely,850,1,9.0,1,0.5294,0.4659,0.0,True,False,False,False,450 bins with n<10; 166 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_09_ダ_条件戦,hizume_code+gekiso_juni+idm_decile,reject,too many bins (1065); combo splits data too finely,1065,1,3.0,1,0.7465,0.2479,0.0,True,False,False,False,795 bins with n<10; 476 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_09_ダ_条件戦,hizume_code+gekiso_juni+kishu_shisu_decile,reject,too many bins (1410); combo splits data too finely,1410,1,3.0,1,0.8177,0.1801,0.0,True,False,False,False,1153 bins with n<10; 663 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_09_ダ_条件戦,hizume_code+manken_shisu_decile+gekiso_juni,reject,too many bins (1270); combo splits data too finely,1270,1,3.0,1,0.7811,0.2165,0.0,True,False,False,False,992 bins with n<10; 600 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_09_ダ_条件戦,hizume_code+manken_shisu_decile+kishu_shisu_decile,reject,too many bins (1041); combo splits data too finely,1041,1,3.0,1,0.7522,0.244,0.0,False,False,False,False,783 bins with n<10
3,KEIBAJO_SURFACE_09_ダ_条件戦,ichi_shisu_juni+gekiso_juni+joho_shisu_decile,reject,too many bins (1303); combo splits data too finely,1303,1,6.0,1,0.6723,0.3254,0.0,True,False,False,False,876 bins with n<10; 266 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_09_ダ_条件戦,ichi_shisu_juni+gekiso_juni+kishu_shisu_decile,reject,too many bins (2059); combo splits data too finely,2059,1,4.0,1,0.846,0.1525,0.0,True,False,False,False,1742 bins with n<10; 443 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_09_ダ_条件戦,joshodo_code+pace_shisu_juni+manken_shisu_decile,reject,too many bins (403); combo splits data too finely,403,1,14.0,1,0.4615,0.4615,0.0,True,False,False,False,186 bins with n<10
3,KEIBAJO_SURFACE_09_ダ_条件戦,joshodo_code+ten_shisu_juni+gekiso_juni,reject,too many bins (623); combo splits data too finely,623,1,11.0,1,0.4559,0.5249,0.0,True,False,False,False,284 bins with n<10; only 623/1296 possible bins observed
3,KEIBAJO_SURFACE_09_ダ_条件戦,joshodo_code+ten_shisu_juni+kijun_ninkijun_tansho,reject,too many bins (602); combo splits data too finely,602,1,7.0,1,0.5515,0.4252,0.0,True,False,False,False,332 bins with n<10
3,KEIBAJO_SURFACE_09_ダ_条件戦,kijun_ninkijun_tansho+gekiso_juni+idm_decile,reject,too many bins (1211); combo splits data too finely,1211,1,6.0,1,0.6449,0.3518,0.0,True,False,False,False,781 bins with n<10; 202 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_09_ダ_条件戦,kijun_ninkijun_tansho+gekiso_juni+joho_shisu_decile,reject,too many bins (830); combo splits data too finely,830,1,7.0,1,0.559,0.4337,0.0,True,False,False,False,464 bins with n<10; 72 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_09_ダ_条件戦,kijun_ninkijun_tansho+gekiso_juni+kishu_shisu_decile,reject,too many bins (977); combo splits data too finely,977,1,6.0,1,0.6366,0.3552,0.0,True,False,False,False,622 bins with n<10; 136 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_09_ダ_条件戦,kijun_ninkijun_tansho+manken_shisu_decile+kishu_shisu_decile,reject,too many bins (644); combo splits data too finely,644,1,9.0,1,0.5186,0.4705,0.0,False,False,False,False,334 bins with n<10
3,KEIBAJO_SURFACE_09_ダ_条件戦,kyakushitsu+gekiso_juni+kishu_shisu_decile,reject,too many bins (751); combo splits data too finely,751,1,12.0,1,0.4154,0.5779,0.0,True,False,False,False,312 bins with n<10
3,KEIBAJO_SURFACE_09_ダ_条件戦,kyakushitsu+kijun_ninkijun_tansho+gekiso_juni,reject,too many bins (1131); combo splits data too finely,1131,1,7.0,1,0.5995,0.3961,0.0,True,False,False,False,678 bins with n<10
3,KEIBAJO_SURFACE_09_ダ_条件戦,kyakushitsu+pace_shisu_juni+kishu_shisu_decile,reject,too many bins (724); combo splits data too finely,724,1,12.0,1,0.424,0.5704,0.0,True,False,False,False,307 bins with n<10
3,KEIBAJO_SURFACE_09_ダ_条件戦,kyakushitsu+ten_shisu_juni+kishu_shisu_decile,reject,too many bins (733); combo splits data too finely,733,1,12.0,1,0.4325,0.5634,0.0,True,False,False,False,317 bins with n<10
3,KEIBAJO_SURFACE_09_ダ_条件戦,kyori_kubun+gekiso_juni+kishu_shisu_decile,reject,too many bins (469); combo splits data too finely,469,1,20.0,1,0.2772,0.7058,0.0,True,False,False,False,130 bins with n<10
3,KEIBAJO_SURFACE_09_ダ_条件戦,kyori_kubun+kijun_ninkijun_tansho+gekiso_juni,reject,too many bins (738); combo splits data too finely,738,1,10.5,1,0.4756,0.5163,0.0,True,False,False,False,351 bins with n<10
3,KEIBAJO_SURFACE_09_ダ_条件戦,kyori_kubun+ten_shisu_juni+kishu_shisu_decile,reject,too many bins (479); combo splits data too finely,479,1,21.0,1,0.2296,0.7578,0.0,True,False,False,False,110 bins with n<10
3,KEIBAJO_SURFACE_09_ダ_条件戦,kyori_tekisei+gekiso_juni+kishu_shisu_decile,reject,too many bins (614); combo splits data too finely,614,1,15.0,1,0.3534,0.6384,0.0,True,False,False,False,217 bins with n<10
3,KEIBAJO_SURFACE_09_ダ_条件戦,kyori_tekisei+kijun_ninkijun_tansho+gekiso_juni,reject,too many bins (941); combo splits data too finely,941,1,8.0,1,0.5579,0.4357,0.0,True,False,False,False,525 bins with n<10
3,KEIBAJO_SURFACE_09_ダ_条件戦,kyori_tekisei+manken_shisu_decile+gekiso_juni,reject,too many bins (547); combo splits data too finely,547,1,15.0,1,0.3638,0.6252,0.0,True,False,False,False,199 bins with n<10
3,KEIBAJO_SURFACE_09_ダ_条件戦,kyori_tekisei+pace_shisu_juni+kishu_shisu_decile,reject,too many bins (637); combo splits data too finely,637,1,14.0,1,0.3548,0.6405,0.0,True,False,False,False,226 bins with n<10
3,KEIBAJO_SURFACE_09_ダ_条件戦,ls_shisu_juni+gekiso_juni+kishu_shisu_decile,reject,too many bins (1191); combo splits data too finely,1191,1,5.0,1,0.733,0.2628,0.0,True,False,False,False,873 bins with n<10
3,KEIBAJO_SURFACE_09_ダ_条件戦,ls_shisu_juni+kijun_ninkijun_tansho+gekiso_juni,reject,too many bins (1617); combo splits data too finely,1617,1,3.0,1,0.7984,0.1985,0.0,True,False,False,False,1291 bins with n<10
3,KEIBAJO_SURFACE_09_ダ_条件戦,manken_shirushi+bataiju_zogen+manken_shisu_decile,reject,too many bins (692); combo splits data too finely,692,1,3.0,1,0.7066,0.289,0.0,False,False,False,False,489 bins with n<10
