phase,segment,combo,total_bins,existing_bins,possible_bins_if_determinable,bins_1_9,bins_10_99,bins_100_149,bins_150_299,bins_300_499,bins_500_plus,min_bin_n,max_bin_n,mean_bin_n,median_bin_n,ratio_1_9,ratio_10_99,ratio_500_plus,has_any_1digit_bin,has_any_2digit_bin,all_existing_bins_ge_150,all_existing_bins_ge_300,all_existing_bins_ge_500,eff_min_bin_n,eff_all_ge_150,eff_all_ge_300,eff_all_ge_500,n_shs_tail_bins,small_headcount_sensitive,review_note
3,COURSE_27_東京U字_芝,joken_class_code+manken_shirushi+ten_shisu_juni,702,702,1134.0,245,451,5,1,0,0,1,168,20.3,13.0,0.349,0.6425,0.0,True,True,False,False,False,1,False,False,False,0,True,245 bins with n<10; only 702/1134 possible bins observed
3,COURSE_27_東京U字_芝,joken_class_code+ten_shisu_juni+gekiso_juni,1486,1486,2268.0,807,667,11,1,0,0,1,178,14.5,8.0,0.5431,0.4489,0.0,True,True,False,False,False,1,False,False,False,0,True,807 bins with n<10; only 1486/2268 possible bins observed
3,COURSE_27_東京U字_芝,kyori_tekisei+gekiso_juni+pace_shisu_juni,1309,1309,1620.0,735,566,8,0,0,0,1,132,16.1,8.0,0.5615,0.4324,0.0,True,True,False,False,False,1,False,False,False,0,True,735 bins with n<10; only 1309/1620 possible bins observed
3,COURSE_27_東京U字_芝,kyori_tekisei+ten_shisu_juni+gekiso_juni,1309,1309,1620.0,691,615,3,0,0,0,1,108,16.1,8.0,0.5279,0.4698,0.0,True,True,False,False,False,1,False,False,False,0,True,691 bins with n<10; only 1309/1620 possible bins observed
3,COURSE_27_東京U字_芝,manken_shirushi+ichi_shisu_juni+pace_shisu_juni,2006,2006,2916.0,1588,414,2,2,0,0,1,184,7.1,4.0,0.7916,0.2064,0.0,True,True,False,False,False,1,False,False,False,0,True,1588 bins with n<10; only 2006/2916 possible bins observed
3,COURSE_27_東京U字_芝,manken_shirushi+kyakushitsu+pace_shisu_juni,624,624,648.0,164,457,3,0,0,0,1,122,22.9,20.0,0.2628,0.7324,0.0,True,True,False,False,False,1,False,False,False,0,True,164 bins with n<10; only 624/648 possible bins observed
3,COURSE_27_東京U字_芝,manken_shirushi+kyori_tekisei+pace_shisu_juni,633,633,810.0,281,347,5,0,0,0,1,142,22.2,12.0,0.4439,0.5482,0.0,True,True,False,False,False,1,False,False,False,0,True,281 bins with n<10; only 633/810 possible bins observed
3,COURSE_27_東京U字_芝,manken_shirushi+kyori_tekisei+ten_shisu_juni,641,641,810.0,265,373,3,0,0,0,1,126,22.0,13.0,0.4134,0.5819,0.0,True,True,False,False,False,1,False,False,False,0,True,265 bins with n<10; only 641/810 possible bins observed
3,COURSE_27_東京U字_芝,manken_shirushi+ten_shisu_juni+ichi_shisu_juni,2088,2088,2916.0,1677,407,3,1,0,0,1,164,6.8,4.0,0.8032,0.1949,0.0,True,True,False,False,False,1,False,False,False,0,True,1677 bins with n<10; only 2088/2916 possible bins observed
3,COURSE_27_東京U字_芝,manken_shirushi+ten_shisu_juni+pace_shisu_juni,1978,1978,2916.0,1564,410,3,1,0,0,1,172,7.2,4.0,0.7907,0.2073,0.0,True,True,False,False,False,1,False,False,False,0,True,1564 bins with n<10; only 1978/2916 possible bins observed
3,COURSE_27_東京U字_芝,manken_shirushi+uma_deokure_bin+ichi_shisu_juni,673,673,,373,297,3,0,0,0,1,114,17.3,8.0,0.5542,0.4413,0.0,True,True,False,False,False,1,False,False,False,0,True,373 bins with n<10
3,COURSE_27_東京U字_芝,omo_tekisei_code+ichi_shisu_juni+pace_shisu_juni,899,899,1620.0,462,426,9,2,0,0,1,245,19.8,9.0,0.5139,0.4739,0.0,True,True,False,False,False,1,False,False,False,0,True,462 bins with n<10; only 899/1620 possible bins observed
3,COURSE_27_東京U字_芝,omo_tekisei_code+ten_shisu_juni+ichi_shisu_juni,901,901,1620.0,436,455,8,2,0,0,1,260,19.8,10.0,0.4839,0.505,0.0,True,True,False,False,False,1,False,False,False,0,True,436 bins with n<10; only 901/1620 possible bins observed
3,COURSE_27_東京U字_芝,pace_yoso+agari_shisu_juni+gekiso_juni,911,911,1620.0,354,545,11,1,0,0,1,176,23.6,14.0,0.3886,0.5982,0.0,True,True,False,False,False,1,False,False,False,0,True,354 bins with n<10; only 911/1620 possible bins observed
3,COURSE_27_東京U字_芝,pace_yoso+gekiso_juni+pace_shisu_juni,903,903,1620.0,366,524,12,1,0,0,1,193,23.8,14.0,0.4053,0.5803,0.0,True,True,False,False,False,1,False,False,False,0,True,366 bins with n<10; only 903/1620 possible bins observed
3,COURSE_27_東京U字_芝,pace_yoso+ten_shisu_juni+gekiso_juni,926,926,1620.0,377,542,6,1,0,0,1,150,23.2,14.0,0.4071,0.5853,0.0,True,True,False,False,False,1,False,False,False,0,True,377 bins with n<10; only 926/1620 possible bins observed
3,COURSE_27_東京U字_芝,shiba_tekisei_code+agari_shisu_juni+pace_shisu_juni,853,853,1620.0,356,490,7,0,0,0,1,113,20.1,13.0,0.4174,0.5744,0.0,True,True,False,False,False,1,False,False,False,0,True,356 bins with n<10; only 853/1620 possible bins observed
3,COURSE_27_東京U字_芝,shiba_tekisei_code+gekiso_juni+pace_shisu_juni,929,929,1620.0,410,507,9,3,0,0,1,193,18.4,11.0,0.4413,0.5457,0.0,True,True,False,False,False,1,False,False,False,0,True,410 bins with n<10; only 929/1620 possible bins observed
3,COURSE_27_東京U字_芝,shiba_tekisei_code+ten_shisu_juni+gekiso_juni,941,941,1620.0,417,511,13,0,0,0,1,137,18.2,11.0,0.4431,0.543,0.0,True,True,False,False,False,1,False,False,False,0,True,417 bins with n<10; only 941/1620 possible bins observed
3,COURSE_27_東京U字_芝,shiba_tekisei_code+ten_shisu_juni+ichi_shisu_juni,913,913,1620.0,405,496,9,2,1,0,1,313,18.8,11.0,0.4436,0.5433,0.0,True,True,False,False,False,1,False,False,False,0,True,405 bins with n<10; only 913/1620 possible bins observed
3,COURSE_27_東京U字_芝,ten_shisu_juni+gekiso_juni+ichi_shisu_juni,4037,4037,5832.0,3465,566,5,1,0,0,1,174,5.3,3.0,0.8583,0.1402,0.0,True,True,False,False,False,1,False,False,False,1211,True,3465 bins with n<10; 1211 SHS tail bins excluded from eff. check; only 4037/5832 possible bins observed
3,COURSE_27_東京U字_芝,ten_shisu_juni+gekiso_juni+pace_shisu_juni,3838,3838,5832.0,3308,523,6,1,0,0,1,194,5.6,3.0,0.8619,0.1363,0.0,True,True,False,False,False,1,False,False,False,1091,True,3308 bins with n<10; 1091 SHS tail bins excluded from eff. check; only 3838/5832 possible bins observed
3,COURSE_27_東京U字_芝,uma_deokure_bin+gekiso_juni+pace_shisu_juni,1401,1401,,917,481,3,0,0,0,1,116,12.5,6.0,0.6545,0.3433,0.0,True,True,False,False,False,1,False,False,False,0,True,917 bins with n<10
3,COURSE_27_東京U字_芝,uma_deokure_bin+ten_shisu_juni+ichi_shisu_juni,1346,1346,,863,477,4,2,0,0,1,299,13.0,6.0,0.6412,0.3544,0.0,True,True,False,False,False,1,False,False,False,0,True,863 bins with n<10
3,COURSE_27_東京U字_芝,uma_deokure_bin+ten_shisu_juni+pace_shisu_juni,1338,1338,,871,461,2,3,1,0,1,328,13.1,6.0,0.651,0.3445,0.0,True,True,False,False,False,1,False,False,False,0,True,871 bins with n<10
3,COURSE_27_東京U字_芝,uma_start_shisu_decile+ten_shisu_juni+ichi_shisu_juni,2083,2083,,1499,581,1,2,0,0,1,177,8.4,5.0,0.7196,0.2789,0.0,True,True,False,False,False,1,False,False,False,0,True,1499 bins with n<10
3,COURSE_27_東京U字_芝,uma_start_shisu_decile+ten_shisu_juni+pace_shisu_juni,2048,2048,,1418,625,3,2,0,0,1,221,8.5,5.0,0.6924,0.3052,0.0,True,True,False,False,False,1,False,False,False,0,True,1418 bins with n<10
3,COURSE_27_東京U字_芝,uma_start_shisu_decile+ten_shisu_juni+rotation_bin,1048,1048,,485,555,7,1,0,0,1,154,16.7,11.0,0.4628,0.5296,0.0,True,True,False,False,False,1,False,False,False,0,True,485 bins with n<10
3,COURSE_27_特殊A_芝,manken_shirushi+uma_deokure_bin+uma_start_shisu_decile,295,295,,204,86,5,0,0,0,1,112,12.5,5.0,0.6915,0.2915,0.0,True,True,False,False,False,1,False,False,False,0,False,204 bins with n<10
3,COURSE_27_特殊A_芝,shiba_tekisei_code+kyakushitsu+ten_shisu_juni,188,188,360.0,39,141,8,0,0,0,1,125,29.3,21.5,0.2074,0.75,0.0,True,True,False,False,False,1,False,False,False,0,True,39 bins with n<10; only 188/360 possible bins observed
3,COURSE_27_直線_芝,chokyo_shisu_decile+shiba_tekisei_code+joho_shisu_decile,130,130,,62,65,1,2,0,0,1,183,21.5,10.0,0.4769,0.5,0.0,True,True,False,False,False,1,False,False,False,0,False,62 bins with n<10
3,COURSE_27_直線_芝,idm_decile+ls_shisu_juni+kyori_tekisei,248,248,,167,78,3,0,0,0,1,114,12.0,5.0,0.6734,0.3145,0.0,True,True,False,False,False,1,False,False,False,0,True,167 bins with n<10
3,COURSE_27_直線_芝,joken_class_code+idm_decile+joho_shisu_decile,155,155,,71,79,5,0,0,0,1,136,19.7,11.0,0.4581,0.5097,0.0,True,True,False,False,False,1,False,False,False,0,False,71 bins with n<10
3,COURSE_27_直線_芝,kishu_kitai_rentai_decile+kyori_tekisei+joho_shisu_decile,146,146,,87,54,2,3,0,0,1,174,20.4,8.0,0.5959,0.3699,0.0,True,True,False,False,False,1,False,False,False,0,False,87 bins with n<10
3,COURSE_27_直線_芝,kishu_minarai_code+chokyo_shisu_decile+kishu_kitai_tansho_decile,282,282,,220,59,3,0,0,0,1,114,10.7,3.0,0.7801,0.2092,0.0,True,True,False,False,False,1,False,False,False,0,False,220 bins with n<10
3,COURSE_27_直線_芝,kishu_minarai_code+uma_start_shisu_decile+idm_decile,295,295,,229,63,3,0,0,0,1,145,10.2,3.0,0.7763,0.2136,0.0,True,True,False,False,False,1,False,False,False,0,False,229 bins with n<10
3,COURSE_27_直線_芝,kishu_shisu_decile+kishu_kitai_tansho_decile+uma_deokure_bin,133,133,,59,70,4,0,0,0,1,116,22.8,13.0,0.4436,0.5263,0.0,True,True,False,False,False,1,False,False,False,0,False,59 bins with n<10
3,COURSE_27_直線_芝,pace_yoso+kishu_kitai_tansho_decile+ls_shisu_juni,204,204,,123,78,3,0,0,0,1,127,15.0,6.0,0.6029,0.3824,0.0,True,True,False,False,False,1,False,False,False,0,True,123 bins with n<10
3,COURSE_27_直線_芝,pace_yoso+uma_start_shisu_decile+idm_decile,210,210,,131,76,3,0,0,0,1,130,14.4,7.0,0.6238,0.3619,0.0,True,True,False,False,False,1,False,False,False,0,False,131 bins with n<10
3,COURSE_27_直線_芝,uma_start_shisu_decile+idm_decile+kyori_tekisei,242,242,,167,72,3,0,0,0,1,125,12.2,5.0,0.6901,0.2975,0.0,True,True,False,False,False,1,False,False,False,0,False,167 bins with n<10
3,GLOBAL,kijun_ninkijun_tansho+bataiju+pace_shisu_juni,22411,22411,,12609,9679,102,21,0,0,1,213,15.6,7.0,0.5626,0.4319,0.0,True,True,False,False,False,1,False,False,False,5327,True,12609 bins with n<10; 5327 SHS tail bins excluded from eff. check
3,GLOBAL,kijun_ninkijun_tansho+bataiju+ten_shisu_juni,22653,22653,,12626,9957,57,13,0,0,1,185,15.4,7.0,0.5574,0.4395,0.0,True,True,False,False,False,1,False,False,False,5292,True,12626 bins with n<10; 5292 SHS tail bins excluded from eff. check
3,GLOBAL_1勝クラス,kyori_tekisei+pace_shisu_juni+ten_shisu_juni,1330,1330,1620.0,749,571,7,3,0,0,1,271,17.4,6.0,0.5632,0.4293,0.0,True,True,False,False,False,1,False,False,False,0,True,749 bins with n<10; only 1330/1620 possible bins observed
3,GLOBAL_1勝クラス,kyori_tekisei_2+blinker+rotation_bin,70,70,,45,22,2,1,0,0,1,196,21.8,5.5,0.6429,0.3143,0.0,True,True,False,False,False,1,False,False,False,0,False,45 bins with n<10
3,GLOBAL_1勝クラス,pace_shisu_juni+ichi_shisu_juni+joho_shisu_decile,1592,1592,,844,745,2,1,0,0,1,190,14.5,9.0,0.5302,0.468,0.0,True,True,False,False,False,1,False,False,False,421,True,844 bins with n<10; 421 SHS tail bins excluded from eff. check
3,GLOBAL_1勝クラス,pace_shisu_juni+ten_shisu_juni+ichi_shisu_juni,3515,3515,5832.0,2738,773,3,0,1,0,1,368,6.6,4.0,0.7789,0.2199,0.0,True,True,False,False,False,1,False,False,False,927,True,2738 bins with n<10; 927 SHS tail bins excluded from eff. check; only 3515/5832 possible bins observed
3,GLOBAL_OP重賞,kyori_tekisei+bataiju_zogen+ten_shisu_juni,1876,1876,,1343,530,3,0,0,0,1,120,12.5,3.0,0.7159,0.2825,0.0,True,True,False,False,False,1,False,False,False,0,True,1343 bins with n<10
3,GLOBAL_OP重賞,ten_shisu_juni+hizume_code+ichi_shisu_juni,3129,3129,1296.0,2381,745,1,2,0,0,1,170,7.4,3.0,0.7609,0.2381,0.0,True,True,False,False,False,1,False,False,False,869,True,2381 bins with n<10; 869 SHS tail bins excluded from eff. check
3,GLOBAL_OP重賞,uma_deokure_bin+bataiju_zogen+ten_shisu_juni,1995,1995,,1319,670,6,0,0,0,1,127,11.7,4.0,0.6612,0.3358,0.0,True,True,False,False,False,1,False,False,False,0,True,1319 bins with n<10
3,GLOBAL_新馬,kijun_ninkijun_tansho+ichi_shisu_juni+agari_shisu_juni,4619,4619,,2095,2453,64,7,0,0,1,194,22.7,12.0,0.4536,0.5311,0.0,True,True,False,False,False,1,False,False,False,1286,True,2095 bins with n<10; 1286 SHS tail bins excluded from eff. check
3,GLOBAL_新馬,manken_shirushi+kijun_ninkijun_tansho+kishu_kitai_sanchakunai_ritsu,16984,16984,,15604,1377,3,0,0,0,1,133,4.0,2.0,0.9187,0.0811,0.0,True,True,False,False,False,1,False,False,False,0,False,15604 bins with n<10
3,GLOBAL_新馬,pace_shisu_juni+kijun_ninkijun_tansho+kyori_tekisei_2,921,921,,493,417,10,1,0,0,1,171,17.5,8.0,0.5353,0.4528,0.0,True,True,False,False,False,1,False,False,False,254,True,493 bins with n<10; 254 SHS tail bins excluded from eff. check
3,GLOBAL_新馬,ten_shisu_juni+gekiso_juni+agari_shisu_juni,4981,4981,5832.0,2075,2898,8,0,0,0,1,112,21.1,13.0,0.4166,0.5818,0.0,True,True,False,False,False,1,False,False,False,1364,True,2075 bins with n<10; 1364 SHS tail bins excluded from eff. check; only 4981/5832 possible bins observed
3,GLOBAL_新馬,ten_shisu_juni+gekiso_juni+kyori_tekisei_2,972,972,1620.0,522,442,8,0,0,0,1,128,16.6,8.0,0.537,0.4547,0.0,True,True,False,False,False,1,False,False,False,274,True,522 bins with n<10; 274 SHS tail bins excluded from eff. check; only 972/1620 possible bins observed
3,GLOBAL_新馬,ten_shisu_juni+kijun_ninkijun_tansho+agari_shisu_juni,4744,4744,,2139,2545,53,7,0,0,1,191,22.1,12.0,0.4509,0.5365,0.0,True,True,False,False,False,1,False,False,False,1312,True,2139 bins with n<10; 1312 SHS tail bins excluded from eff. check
3,GLOBAL_未勝利,kyori_tekisei_2+ten_shisu_juni+pace_shisu_juni,881,881,1620.0,414,460,4,3,0,0,1,268,18.2,11.0,0.4699,0.5221,0.0,True,True,False,False,False,1,False,False,False,0,True,414 bins with n<10; only 881/1620 possible bins observed
3,GLOBAL_条件戦,bataiju+pace_shisu_juni+kijun_ninkijun_tansho,18169,18169,,13152,4999,18,0,0,0,1,136,8.2,4.0,0.7239,0.2751,0.0,True,True,False,False,False,30,False,False,False,17295,True,13152 bins with n<10; 17295 SHS tail bins excluded from eff. check
3,GLOBAL_条件戦,bataiju+ten_shisu_juni+kijun_ninkijun_tansho,18484,18484,,13406,5066,12,0,0,0,1,123,8.0,4.0,0.7253,0.2741,0.0,True,True,False,False,False,30,False,False,False,17670,True,13406 bins with n<10; 17670 SHS tail bins excluded from eff. check
3,GLOBAL_条件戦,idm_decile+bataiju+pace_shisu_juni,9938,9938,,5784,4111,43,0,0,0,1,134,14.9,7.0,0.582,0.4137,0.0,True,True,False,False,False,1,False,False,False,0,True,5784 bins with n<10
3,GLOBAL_条件戦,kyori_tekisei_2+da_tekisei_code+joshodo_code,15,15,100.0,6,5,1,1,2,0,1,494,104.1,24.0,0.4,0.3333,0.0,True,True,False,False,False,1,False,False,False,0,False,6 bins with n<10; only 15/100 possible bins observed
3,GLOBAL_条件戦,kyori_tekisei_2+da_tekisei_code+kijun_ninkijun_tansho,99,99,,64,31,2,2,0,0,1,208,15.8,5.0,0.6465,0.3131,0.0,True,True,False,False,False,1,False,False,False,0,False,64 bins with n<10
3,GLOBAL_条件戦,kyori_tekisei_2+da_tekisei_code+kyakushitsu,32,32,100.0,9,18,3,2,0,0,1,227,48.8,33.0,0.2812,0.5625,0.0,True,True,False,False,False,1,False,False,False,0,False,9 bins with n<10; only 32/100 possible bins observed
3,GLOBAL_条件戦,kyori_tekisei_2+da_tekisei_code+omo_tekisei_code,23,23,125.0,3,14,2,4,0,0,1,234,67.9,36.0,0.1304,0.6087,0.0,True,True,False,False,False,1,False,False,False,0,False,3 bins with n<10; only 23/125 possible bins observed
3,GLOBAL_条件戦,kyori_tekisei_2+da_tekisei_code+rotation_bin,62,62,,26,32,3,1,0,0,1,166,25.2,11.5,0.4194,0.5161,0.0,True,True,False,False,False,1,False,False,False,0,False,26 bins with n<10
3,GLOBAL_条件戦,kyori_tekisei_2+da_tekisei_code+sogo_shisu_decile,58,58,,26,28,4,0,0,0,1,139,26.9,15.0,0.4483,0.4828,0.0,True,True,False,False,False,1,False,False,False,0,False,26 bins with n<10
3,GLOBAL_条件戦,kyori_tekisei_2+hizume_code+da_tekisei_code,92,92,100.0,52,37,3,0,0,0,1,131,16.9,6.0,0.5652,0.4022,0.0,True,True,False,False,False,1,False,False,False,0,False,52 bins with n<10; only 92/100 possible bins observed
3,GLOBAL_条件戦,kyori_tekisei_2+hizume_code+joshodo_code,78,78,80.0,46,25,2,5,0,0,1,276,33.0,7.5,0.5897,0.3205,0.0,True,True,False,False,False,1,False,False,False,0,False,46 bins with n<10; only 78/80 possible bins observed
3,GLOBAL_条件戦,kyori_tekisei_2+idm_decile+kijun_ninkijun_tansho,289,289,,232,53,4,0,0,0,1,139,8.9,3.0,0.8028,0.1834,0.0,True,True,False,False,False,1,False,False,False,0,False,232 bins with n<10
3,GLOBAL_条件戦,kyori_tekisei_2+idm_decile+sogo_shisu_decile,94,94,,49,38,3,4,0,0,1,209,27.5,8.5,0.5213,0.4043,0.0,True,True,False,False,False,1,False,False,False,0,False,49 bins with n<10
3,GLOBAL_条件戦,kyori_tekisei_2+joshodo_code+ichi_shisu_juni,99,99,360.0,52,39,6,2,0,0,1,172,26.1,8.0,0.5253,0.3939,0.0,True,True,False,False,False,1,False,False,False,0,True,52 bins with n<10; only 99/360 possible bins observed
3,GLOBAL_条件戦,kyori_tekisei_2+joshodo_code+idm_decile,53,53,,30,15,2,3,3,0,1,353,48.7,7.0,0.566,0.283,0.0,True,True,False,False,False,1,False,False,False,0,False,30 bins with n<10
3,GLOBAL_条件戦,kyori_tekisei_2+joshodo_code+kijun_ninkijun_tansho,85,85,,49,30,2,2,2,0,1,379,30.4,6.0,0.5765,0.3529,0.0,True,True,False,False,False,1,False,False,False,0,False,49 bins with n<10
3,GLOBAL_条件戦,kyori_tekisei_2+joshodo_code+pace_shisu_juni,102,102,360.0,54,40,7,1,0,0,1,171,25.3,7.5,0.5294,0.3922,0.0,True,True,False,False,False,1,False,False,False,0,True,54 bins with n<10; only 102/360 possible bins observed
3,GLOBAL_条件戦,kyori_tekisei_2+joshodo_code+sogo_shisu_decile,61,61,,37,14,3,6,1,0,1,313,42.3,5.0,0.6066,0.2295,0.0,True,True,False,False,False,1,False,False,False,0,False,37 bins with n<10
3,GLOBAL_条件戦,kyori_tekisei_2+joshodo_code+ten_shisu_juni,100,100,360.0,52,39,8,1,0,0,1,171,25.8,9.0,0.52,0.39,0.0,True,True,False,False,False,1,False,False,False,0,True,52 bins with n<10; only 100/360 possible bins observed
3,GLOBAL_条件戦,kyori_tekisei_2+keibajo_code+joshodo_code,62,62,200.0,27,26,5,4,0,0,1,162,41.7,18.0,0.4355,0.4194,0.0,True,True,False,False,False,1,False,False,False,0,False,27 bins with n<10; only 62/200 possible bins observed
3,GLOBAL_条件戦,kyori_tekisei_2+keibajo_code+kyori_tekisei,78,78,250.0,32,41,4,1,0,0,1,151,33.1,15.0,0.4103,0.5256,0.0,True,True,False,False,False,1,False,False,False,0,False,32 bins with n<10; only 78/250 possible bins observed
3,GLOBAL_条件戦,kyori_tekisei_2+kyakushitsu+idm_decile,117,117,,62,49,5,1,0,0,1,152,22.1,8.0,0.5299,0.4188,0.0,True,True,False,False,False,1,False,False,False,0,False,62 bins with n<10
3,GLOBAL_条件戦,kyori_tekisei_2+kyakushitsu+joshodo_code,35,35,80.0,18,8,3,3,3,0,1,434,73.8,9.0,0.5143,0.2286,0.0,True,True,False,False,False,1,False,False,False,0,False,18 bins with n<10; only 35/80 possible bins observed
3,GLOBAL_条件戦,kyori_tekisei_2+kyakushitsu+kijun_ninkijun_tansho,193,193,,129,60,3,1,0,0,1,154,13.4,5.0,0.6684,0.3109,0.0,True,True,False,False,False,1,False,False,False,0,False,129 bins with n<10
3,GLOBAL_条件戦,kyori_tekisei_2+kyakushitsu+omo_tekisei_code,48,48,100.0,11,30,3,4,0,0,1,247,53.8,33.5,0.2292,0.625,0.0,True,True,False,False,False,1,False,False,False,0,False,11 bins with n<10; only 48/100 possible bins observed
3,GLOBAL_条件戦,kyori_tekisei_2+kyakushitsu+sogo_shisu_decile,123,123,,63,56,4,0,0,0,1,121,21.0,9.0,0.5122,0.4553,0.0,True,True,False,False,False,1,False,False,False,0,False,63 bins with n<10
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+da_tekisei_code,28,28,125.0,8,14,3,2,1,0,1,324,55.8,23.5,0.2857,0.5,0.0,True,True,False,False,False,1,False,False,False,0,False,8 bins with n<10; only 28/125 possible bins observed
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+idm_decile,94,94,,49,38,5,2,0,0,1,222,27.5,9.0,0.5213,0.4043,0.0,True,True,False,False,False,1,False,False,False,0,False,49 bins with n<10
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+joshodo_code,31,31,100.0,16,8,1,2,3,1,1,692,83.3,8.0,0.5161,0.2581,0.0323,True,True,False,False,False,1,False,False,False,0,False,16 bins with n<10; only 31/100 possible bins observed
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+kijun_ninkijun_tansho,158,158,,105,49,1,3,0,0,1,221,16.3,5.0,0.6646,0.3101,0.0,True,True,False,False,False,1,False,False,False,0,False,105 bins with n<10
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+kyori_tekisei,33,33,125.0,13,13,2,2,2,1,1,651,78.3,15.0,0.3939,0.3939,0.0303,True,True,False,False,False,1,False,False,False,0,False,13 bins with n<10; only 33/125 possible bins observed
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+manken_shisu_decile,120,120,,66,51,2,1,0,0,1,154,21.3,8.5,0.55,0.425,0.0,True,True,False,False,False,1,False,False,False,0,False,66 bins with n<10
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+omo_tekisei_code,40,40,125.0,10,20,4,5,1,0,1,354,64.5,29.5,0.25,0.5,0.0,True,True,False,False,False,1,False,False,False,0,False,10 bins with n<10; only 40/125 possible bins observed
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+sogo_shisu_decile,98,98,,48,44,4,2,0,0,1,203,26.4,10.0,0.4898,0.449,0.0,True,True,False,False,False,1,False,False,False,0,False,48 bins with n<10
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+uma_start_shisu_decile,104,104,,50,49,4,1,0,0,1,211,24.8,11.0,0.4808,0.4712,0.0,True,True,False,False,False,1,False,False,False,0,False,50 bins with n<10
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+umakigo_code,27,27,150.0,11,9,1,2,3,1,1,686,95.7,15.0,0.4074,0.3333,0.037,True,True,False,False,False,1,False,False,False,0,False,11 bins with n<10; only 27/150 possible bins observed
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+hizume_code,109,109,100.0,69,33,2,5,0,0,1,233,23.6,4.0,0.633,0.3028,0.0,True,True,False,False,False,1,False,False,False,0,False,69 bins with n<10
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+ichi_shisu_juni,133,133,450.0,74,55,2,2,0,0,1,157,19.4,5.0,0.5564,0.4135,0.0,True,True,False,False,False,1,False,False,False,0,True,74 bins with n<10; only 133/450 possible bins observed
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+idm_decile,69,69,,39,23,2,4,1,0,1,333,37.4,7.0,0.5652,0.3333,0.0,True,True,False,False,False,1,False,False,False,0,False,39 bins with n<10
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+joshodo_code,20,20,100.0,8,7,1,2,0,2,1,1032,129.2,16.0,0.4,0.35,0.1,True,True,False,False,False,1,False,False,False,0,False,8 bins with n<10; only 20/100 possible bins observed
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+kijun_ninkijun_tansho,118,118,,74,38,3,2,1,0,1,363,21.9,4.5,0.6271,0.322,0.0,True,True,False,False,False,1,False,False,False,0,False,74 bins with n<10
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+kyakushitsu,40,40,100.0,17,13,5,2,3,0,1,419,64.6,15.0,0.425,0.325,0.0,True,True,False,False,False,1,False,False,False,0,False,17 bins with n<10; only 40/100 possible bins observed
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+manken_shisu_decile,92,92,,52,31,5,4,0,0,1,221,27.8,6.0,0.5652,0.337,0.0,True,True,False,False,False,1,False,False,False,0,False,52 bins with n<10
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+omo_tekisei_code,27,27,125.0,7,11,4,2,2,1,4,538,95.6,26.0,0.2593,0.4074,0.037,True,True,False,False,False,4,False,False,False,0,False,7 bins with n<10; only 27/125 possible bins observed
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+pace_shisu_juni,138,138,450.0,80,53,4,1,0,0,1,164,18.7,6.0,0.5797,0.3841,0.0,True,True,False,False,False,1,False,False,False,0,True,80 bins with n<10; only 138/450 possible bins observed
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+rotation_bin,69,69,,34,28,1,6,0,0,1,279,37.4,10.0,0.4928,0.4058,0.0,True,True,False,False,False,1,False,False,False,0,False,34 bins with n<10
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+sogo_shisu_decile,72,72,,40,25,1,5,1,0,1,301,35.9,8.0,0.5556,0.3472,0.0,True,True,False,False,False,1,False,False,False,0,False,40 bins with n<10
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+ten_shisu_juni,137,137,450.0,79,54,3,1,0,0,1,169,18.9,7.0,0.5766,0.3942,0.0,True,True,False,False,False,1,False,False,False,0,True,79 bins with n<10; only 137/450 possible bins observed
3,GLOBAL_条件戦,kyori_tekisei_2+manken_shirushi+joshodo_code,58,58,180.0,31,18,4,5,0,0,1,206,38.8,8.5,0.5345,0.3103,0.0,True,True,False,False,False,1,False,False,False,0,False,31 bins with n<10; only 58/180 possible bins observed
