rank,source,segment,factor,factor_type,grade,mark,score_std,n_bins,edge_bins,avg_win_roi,avg_place_roi,best_bin_win_roi,best_bin_place_roi,total_samples
1791,phase1,KEIBAJO_SURFACE_03_障,yy_int,numeric,B,★,2.895,9,3,86.0,78.1,135.3,95.0,1551
1792,phase1,KEIBAJO_SURFACE_05_ダ,kishu_kitai_tansho_ritsu,numeric,B,★,2.895,10,1,73.1,78.0,152.0,87.2,2857
1793,phase2,SURFACE_2_芝,agari_shisu_juni+tenkai_kigo_code,combo,B,★,2.892,54,9,80.3,79.5,165.6,118.8,43864
1794,phase2,SURFACE_2_芝,kishu_rank+kyori_tekisei_2,combo,B,★,2.884,17,1,62.0,69.8,122.9,89.1,6778
1795,phase1,KEIBAJO_SURFACE_04_障,kishu_shisu,numeric,B,★,2.871,9,3,89.2,82.6,141.9,91.7,2167
1796,phase1,KEIBAJO_SURFACE_03_ダ,prev1_bataiju_bin,numeric,B,★,2.871,6,3,84.0,82.5,117.0,89.6,8773
1797,phase2,GLOBAL,ls_shisu_juni+shirushi_code_1,combo,B,★,2.867,57,6,80.6,78.6,189.8,98.4,47079
1798,phase2,GLOBAL,babajotai_heavy+goal_juni,combo,B,★,2.866,50,7,76.7,76.4,175.0,120.9,77893
1799,phase2,GLOBAL,futan_juryo+shirushi_code_1,combo,B,★,2.858,74,12,79.8,78.5,203.6,105.1,49566
1800,phase2,SURFACE_2_ダ,chokyo_yajirushi_code+kishu_rank,combo,B,★,2.857,18,2,73.7,73.2,118.5,101.4,33975
1801,phase1,KEIBAJO_SURFACE_04_ダ,kyori_tekisei_2,numeric,B,★,2.853,3,0,68.8,78.1,99.7,88.6,1439
1802,phase2,SURFACE_2_ダ,chokyoshi_rank+hobokusaki_rank,combo,B,★,2.853,25,4,71.4,74.9,136.8,90.2,31711
1803,phase2,GLOBAL,joho_shisu+shirushi_code_1,combo,B,★,2.853,250,42,78.2,80.1,199.9,129.6,49566
1804,phase2,GLOBAL,kishu_rank+prev1_corner4,combo,B,★,2.853,90,9,74.0,75.7,163.2,163.4,74720
1805,phase1,KEIBAJO_SURFACE_05_ダ,goal_sa,numeric,B,★,2.852,10,1,71.1,76.8,133.3,97.2,2857
1806,phase1,KEIBAJO_SURFACE_03_ダ,prev1_corner4,numeric,B,★,2.852,10,2,87.3,80.3,138.3,97.7,8773
1807,phase1,KEIBAJO_SURFACE_02_芝,sanchimei,code,B,★,2.852,14,4,83.4,77.7,141.0,107.3,6449
1808,phase1,KEIBAJO_SURFACE_03_障,umaban_clean,numeric,B,★,2.851,10,2,76.6,80.1,121.9,126.7,1551
1809,phase2,GLOBAL,chokyoshi_rank+yoso_juni,combo,B,★,2.851,84,9,74.2,74.9,162.3,125.9,81652
1810,phase1,KEIBAJO_SURFACE_03_障,kakutoku_shokin_ruikei,numeric,B,★,2.849,9,2,82.2,82.4,134.8,108.0,1551
1811,phase2,SURFACE_2_ダ,bac_tosu+futan_juryo,combo,B,★,2.848,69,13,74.2,75.3,143.2,103.3,34029
1812,phase2,SURFACE_2_ダ,chokyo_yajirushi_code+tenkai_kigo_code,combo,B,★,2.848,18,3,75.3,78.3,128.1,106.7,34029
1813,phase1,KEIBAJO_SURFACE_05_ダ,dochu_juni,numeric,B,★,2.845,10,2,71.7,76.9,122.7,90.5,2857
1814,phase2,GLOBAL,prev1_corner4+yy_int,combo,B,★,2.84,170,26,78.7,78.2,190.1,141.5,74896
1815,phase1,KEIBAJO_SURFACE_05_ダ,joho_shisu,numeric,B,★,2.835,8,1,78.8,77.3,150.4,94.9,2857
1816,phase1,KEIBAJO_SURFACE_02_芝,uma_tokki_2,numeric,B,★,2.835,10,3,88.7,82.0,141.4,104.1,3988
1817,phase2,SURFACE_2_ダ,bac_tosu+chokyoshi_rank,combo,B,★,2.835,45,6,74.1,74.8,162.8,100.7,34025
1818,phase2,SURFACE_2_芝,chokyo_yajirushi_code+joho_shisu,combo,B,★,2.831,103,16,79.1,79.9,241.8,119.2,43864
1819,phase2,SURFACE_2_ダ,bac_tosu+shirushi_code_1,combo,B,★,2.822,62,9,75.2,78.7,183.8,98.8,20831
1820,phase2,SURFACE_2_ダ,prev1_keibajo+yy_int,combo,B,★,2.821,98,21,82.1,78.9,198.0,106.5,32371
1821,phase1,KEIBAJO_SURFACE_04_障,kyori,numeric,B,★,2.818,3,1,87.5,76.1,119.9,84.4,2167
1822,phase2,SURFACE_2_芝,barei+ls_shisu_juni,combo,B,★,2.818,52,9,79.8,80.1,171.0,136.8,43849
1823,phase2,SURFACE_2_ダ,kishu_rank+moshoku_code,combo,B,★,2.817,30,2,66.2,71.6,105.8,104.3,33975
1824,phase1,KEIBAJO_SURFACE_03_ダ,chokyo_yajirushi_code,numeric,B,★,2.814,3,0,67.6,75.1,92.0,86.3,9276
1825,phase2,SURFACE_2_ダ,ls_shisu_juni+yy_int,combo,B,★,2.812,77,8,76.9,76.5,225.7,101.0,34029
1826,phase2,SURFACE_2_ダ,chokyo_yajirushi_code+chokyoshi_rank,combo,B,★,2.811,19,1,67.1,78.3,111.6,139.2,34025
1827,phase2,SURFACE_2_芝,gekiso_juni+shirushi_code_1,combo,B,★,2.811,109,23,77.9,80.2,180.3,133.6,26248
1828,phase2,GLOBAL,joho_shisu+kishu_rank,combo,B,★,2.811,222,30,75.5,78.4,183.7,116.6,81536
1829,phase1,KEIBAJO_SURFACE_01_ダ,goal_sa,numeric,B,★,2.809,9,2,77.8,82.3,130.8,102.1,5660
1830,phase1,KEIBAJO_SURFACE_05_芝,ninki_shisu,numeric,B,★,2.804,10,2,70.8,78.1,106.2,97.3,2355
1831,phase1,KEIBAJO_SURFACE_04_障,shirushi_code_5,numeric,B,★,2.802,5,1,96.7,83.4,149.0,96.3,1187
1832,phase2,SURFACE_2_ダ,gekiso_type+yy_int,combo,B,★,2.795,60,10,75.5,79.6,161.9,126.5,13542
1833,phase1,KEIBAJO_SURFACE_05_芝,kishu_kitai_tansho_ritsu,numeric,B,★,2.791,10,1,70.3,77.3,112.2,89.9,2355
1834,phase2,SURFACE_2_ダ,hobokusaki_rank+kishu_minarai_code,combo,B,★,2.789,23,5,76.7,79.1,140.7,104.7,8984
1835,phase2,GLOBAL,joho_shisu+yy_int,combo,B,★,2.789,440,87,79.9,79.7,204.3,124.2,81716
1836,phase2,SURFACE_2_芝,kohan_3f_juni+shirushi_code_1,combo,B,★,2.788,111,18,75.9,79.0,164.8,105.1,26255
1837,phase2,GLOBAL,tenkai_kigo_code+yoso_juni,combo,B,★,2.788,83,10,76.6,76.0,158.8,131.9,77893
1838,phase2,SURFACE_2_ダ,babajotai_heavy+goal_juni,combo,B,★,2.787,46,6,75.9,74.4,139.9,97.6,34029
1839,phase2,SURFACE_2_芝,babajotai_heavy+kyori_tekisei_2,combo,B,★,2.787,10,1,76.4,78.1,149.6,105.1,6805
1840,phase2,SURFACE_2_ダ,barei+shirushi_code_1,combo,B,★,2.774,39,6,74.2,79.7,168.2,149.4,20831
1841,phase2,GLOBAL,hobokusaki_rank+joho_shisu,combo,B,★,2.763,230,38,77.0,78.7,185.6,123.2,75819
1842,phase2,GLOBAL,chokyo_yajirushi_code+futan_juryo,combo,B,★,2.758,41,6,76.6,79.7,189.7,155.0,81716
1843,phase1,KEIBAJO_SURFACE_05_芝,kakutoku_shokin_ruikei,numeric,B,★,2.749,9,1,66.3,77.8,130.1,93.9,2355
1844,phase2,SURFACE_2_芝,babajotai_heavy+chokyo_yajirushi_code,combo,B,★,2.743,11,0,70.4,75.4,99.0,94.9,43864
1845,phase2,GLOBAL,joho_shisu+tenkai_kigo_code,combo,B,★,2.737,233,46,79.7,79.3,165.7,140.1,77893
1846,phase1,KEIBAJO_SURFACE_05_芝,wakuban,numeric,B,★,2.736,7,1,71.2,78.7,118.8,93.5,2355
1847,phase2,GLOBAL,babajotai_heavy+futan_juryo,combo,B,★,2.736,38,6,82.0,80.8,175.6,121.4,81716
1848,phase2,GLOBAL,barei+kishu_rank,combo,B,★,2.736,38,4,73.5,74.9,154.7,123.5,81536
1849,phase1,KEIBAJO_SURFACE_05_芝,kohan_3f_sa,numeric,B,★,2.734,9,1,60.5,73.0,110.0,96.9,2355
1850,phase2,SURFACE_2_ダ,ls_shisu_juni+manken_shirushi,combo,B,★,2.734,64,7,73.9,79.1,178.1,128.9,21746
1851,phase2,GLOBAL,dochu_juni+kishu_rank,combo,B,★,2.73,88,8,73.4,76.0,159.4,160.2,77713
1852,phase2,SURFACE_2_ダ,chokyoshi_rank+moshoku_code,combo,B,★,2.729,30,6,72.5,76.2,120.0,128.7,34025
1853,phase2,GLOBAL,babajotai_heavy+kyori_tekisei_2,combo,B,★,2.728,11,1,72.6,74.8,134.0,102.1,11037
1854,phase2,GLOBAL,barei+hobokusaki_rank,combo,B,★,2.726,37,6,75.8,74.7,147.6,124.3,75819
1855,phase1,KEIBAJO_SURFACE_01_芝,uma_tokki_3,numeric,B,★,2.725,10,2,69.0,74.0,119.7,92.4,3801
1856,phase1,KEIBAJO_SURFACE_03_芝,hizume_code,numeric,B,★,2.722,8,1,83.7,85.3,144.3,118.6,10566
1857,phase2,SURFACE_2_芝,futan_juryo+shirushi_code_1,combo,B,★,2.718,56,10,80.3,80.4,203.6,104.8,26255
1858,phase2,GLOBAL,kyori_tekisei_2+manken_shirushi,combo,B,★,2.718,24,3,77.1,77.3,167.0,94.4,7878
1859,phase1,KEIBAJO_SURFACE_02_ダ,uma_tokki_2,numeric,B,★,2.716,10,2,68.3,73.2,120.5,84.6,2877
1860,phase2,GLOBAL,babajotai_heavy+kijun_ninkijun_tansho,combo,B,★,2.715,49,10,81.1,80.2,158.9,105.4,81716
1861,phase1,KEIBAJO_SURFACE_05_芝,gekiso_type,code,B,★,2.711,6,0,46.6,61.9,85.9,95.1,908
1862,phase2,GLOBAL,kohan_3f_juni+yy_int,combo,B,★,2.708,164,20,77.6,79.0,234.0,191.2,77893
1863,phase1,KEIBAJO_SURFACE_05_芝,ten_shisu,numeric,B,★,2.705,10,2,70.7,78.2,118.8,95.4,2355
1864,phase2,GLOBAL,joho_shisu+kyakushitsu,combo,B,★,2.703,238,53,80.6,79.8,187.4,126.0,81713
1865,phase1,KEIBAJO_SURFACE_02_ダ,manken_shisu,numeric,B,★,2.702,10,2,72.1,73.9,120.9,82.3,4335
1866,phase2,GLOBAL,futan_juryo+tenkai_kigo_code,combo,B,★,2.693,48,8,85.2,77.9,183.1,105.8,77893
1867,phase2,SURFACE_2_芝,chokyoshi_rank+gekiso_type,combo,B,★,2.692,30,6,81.5,79.8,147.7,106.2,17237
1868,phase1,KEIBAJO_SURFACE_03_ダ,pace_shisu_juni,numeric,B,★,2.691,10,2,88.2,81.3,153.2,100.2,9276
1869,phase2,GLOBAL,agari_shisu_juni+kyakushitsu,combo,B,★,2.691,86,8,75.7,76.7,187.1,128.8,77890
1870,phase1,KEIBAJO_SURFACE_03_障,kishu_rank,code,B,★,2.69,5,1,71.1,77.9,119.1,87.1,1551
1871,phase2,GLOBAL,gekiso_juni+kishu_rank,combo,B,★,2.69,87,7,72.3,73.5,151.3,138.5,77698
1872,phase1,KEIBAJO_SURFACE_03_ダ,goal_juni,numeric,B,★,2.689,10,3,90.5,81.0,135.7,104.1,9276
1873,phase2,SURFACE_2_芝,babajotai_heavy+hobokusaki_rank,combo,B,★,2.683,15,3,79.4,82.1,122.2,95.8,40461
1874,phase2,GLOBAL,babajotai_heavy+kijun_ninkijun_fukusho,combo,B,★,2.682,49,10,81.0,80.2,158.9,105.2,81716
1875,phase2,GLOBAL,sanchimei+shirushi_code_1,combo,B,★,2.68,92,17,80.4,78.6,171.5,115.2,49566
1876,phase2,GLOBAL,dochu_juni+manken_shirushi,combo,B,★,2.678,128,25,79.7,78.8,185.7,119.1,48986
1877,phase2,GLOBAL,kyori_tekisei_2+tenkai_kigo_code,combo,B,★,2.674,17,5,80.6,78.6,143.9,93.5,11037
1878,phase2,SURFACE_2_芝,barei+kyakushitsu,combo,B,★,2.671,29,10,84.7,79.0,128.3,110.3,43862
1879,phase2,SURFACE_2_ダ,bac_tosu+hobokusaki_rank,combo,B,★,2.668,43,3,71.4,72.4,159.8,100.7,31714
1880,phase2,SURFACE_2_ダ,kohan_3f_juni+tenkai_kigo_code,combo,B,★,2.668,74,8,73.4,74.3,140.6,106.6,34029
1881,phase1,KEIBAJO_SURFACE_03_芝,sanchimei,code,B,★,2.664,15,4,90.1,84.5,155.3,107.5,12217
1882,phase2,GLOBAL,barei+yy_int,combo,B,★,2.662,70,4,79.6,80.1,232.4,142.1,81716
1883,phase2,SURFACE_2_ダ,chokyo_yajirushi_code+joho_shisu,combo,B,★,2.659,96,14,78.0,79.6,171.5,126.9,34029
1884,phase2,SURFACE_2_ダ,sanchimei+tenkai_kigo_code,combo,B,★,2.659,57,6,73.6,74.9,153.7,113.4,34029
1885,phase1,KEIBAJO_SURFACE_02_芝,kijun_ninkijun_tansho,numeric,B,★,2.657,10,2,85.9,78.6,151.0,91.9,6449
1886,phase1,KEIBAJO_SURFACE_02_芝,kijun_ninkijun_fukusho,numeric,B,★,2.655,10,2,85.9,78.7,151.4,91.1,6449
1887,phase2,SURFACE_2_ダ,babajotai_heavy+gekiso_juni,combo,B,★,2.653,48,7,76.3,75.4,131.7,98.4,34029
1888,ceo,COURSE_27,prev2_chakujun,combo,B,★,2.652,18,1,80.9,81.5,164.8,115.3,69898
1889,phase2,SURFACE_2_ダ,kishu_rank+kyakushitsu,combo,B,★,2.649,25,1,71.8,71.1,130.1,87.9,33974
1890,phase1,KEIBAJO_SURFACE_02_芝,uma_tokki_3,numeric,B,★,2.646,9,3,89.3,79.0,144.4,95.7,2900
1891,phase2,GLOBAL,hobokusaki_rank+yoso_juni,combo,B,★,2.646,83,12,72.8,75.6,142.7,123.7,75819
1892,phase1,KEIBAJO_SURFACE_03_ダ,prev1_bataiju,numeric,B,★,2.645,10,4,90.2,81.4,124.1,94.8,8773
1893,phase1,KEIBAJO_SURFACE_05_ダ,ten_shisu,numeric,B,★,2.644,10,1,75.1,78.7,134.4,102.7,2857
1894,phase2,SURFACE_2_芝,barei+chokyo_yajirushi_code,combo,B,★,2.644,23,3,67.2,72.5,102.5,112.0,43864
1895,phase2,GLOBAL,agari_shisu_juni+chokyoshi_rank,combo,B,★,2.643,87,6,74.6,77.3,193.2,130.7,77832
1896,phase2,SURFACE_2_芝,chokyo_yajirushi_code+prev3_chakujun,combo,B,★,2.643,37,7,75.0,78.0,138.1,137.8,32743
1897,phase2,SURFACE_2_芝,kishu_minarai_code+manken_shirushi,combo,B,★,2.643,27,2,65.0,72.4,114.8,116.8,3804
1898,phase2,GLOBAL,prev3_chakujun+yy_int,combo,B,★,2.641,161,31,81.0,80.2,183.6,127.4,65361
1899,phase1,KEIBAJO_SURFACE_05_ダ,ichi_shisu,numeric,B,★,2.638,10,2,74.3,78.4,128.5,96.2,2857
1900,phase2,SURFACE_2_芝,kyori_tekisei_2+manken_shirushi,combo,B,★,2.638,24,3,76.0,75.7,141.3,94.9,4685
1901,phase1,KEIBAJO_SURFACE_03_ダ,goal_sa,numeric,B,★,2.637,10,4,88.9,80.4,130.4,100.3,9276
1902,phase2,SURFACE_2_芝,kishu_rank+moshoku_code,combo,B,★,2.635,29,3,75.6,77.6,148.8,109.6,43738
1903,phase2,SURFACE_2_芝,gekiso_juni+yy_int,combo,B,★,2.631,161,33,78.5,78.9,172.8,133.3,43849
1904,phase1,KEIBAJO_SURFACE_05_芝,sanchimei,code,B,★,2.63,9,1,60.6,77.2,114.5,97.1,2355
1905,phase2,SURFACE_2_ダ,babajotai_heavy+sanchimei,combo,B,★,2.63,43,4,72.7,74.5,155.8,126.3,34029
1906,phase1,KEIBAJO_SURFACE_05_ダ,chokyo_yajirushi_code,numeric,B,★,2.628,3,1,90.4,81.9,127.3,92.4,2857
1907,phase2,GLOBAL,chokyoshi_rank+dochu_juni,combo,B,★,2.624,89,12,73.7,77.6,144.4,140.3,77832
1908,phase1,KEIBAJO_SURFACE_05_ダ,manken_shirushi,numeric,B,★,2.621,7,1,73.8,80.2,116.3,98.1,1793
1909,phase2,SURFACE_2_芝,bac_tosu+chokyo_yajirushi_code,combo,B,★,2.621,43,3,70.1,79.1,119.2,145.6,43864
1910,phase2,SURFACE_2_ダ,babajotai_heavy+yoso_juni,combo,B,★,2.617,47,6,73.8,76.2,125.5,111.9,34029
1911,phase2,GLOBAL,hobokusaki_rank+prev1_corner4,combo,B,★,2.617,90,13,74.5,76.0,143.4,134.5,69987
1912,phase2,SURFACE_2_ダ,kishu_minarai_code+kyori_tekisei_2,combo,B,★,2.614,6,1,62.1,79.5,108.7,118.1,731
1913,phase2,SURFACE_2_ダ,chokyo_yajirushi_code+moshoku_code,combo,B,★,2.609,21,2,68.3,72.2,100.5,87.3,34029
1914,phase1,KEIBAJO_SURFACE_02_ダ,uma_tokki_1,numeric,B,★,2.606,10,1,67.2,73.5,108.5,95.3,3620
1915,phase2,SURFACE_2_ダ,barei+yy_int,combo,B,★,2.605,58,7,74.5,77.3,151.5,104.3,34029
1916,phase1,KEIBAJO_SURFACE_04_障,rotation,numeric,B,★,2.603,9,3,93.2,81.2,129.8,94.3,2167
1917,phase2,SURFACE_2_ダ,babajotai_heavy+barei,combo,B,★,2.603,19,1,71.3,77.9,140.0,133.2,34029
1918,phase2,SURFACE_2_芝,bac_tosu+chokyoshi_rank,combo,B,★,2.603,62,8,75.0,76.9,145.0,136.1,43807
1919,phase2,SURFACE_2_ダ,chokyoshi_rank+futan_juryo,combo,B,★,2.603,47,6,75.1,75.4,149.5,95.7,34025
1920,phase2,SURFACE_2_ダ,futan_juryo+shirushi_code_1,combo,B,★,2.601,58,12,79.4,78.6,137.2,104.8,20831
1921,phase1,KEIBAJO_SURFACE_03_障,kishu_kitai_sanchakunai_ritsu,numeric,B,★,2.598,10,3,82.0,82.7,124.9,116.9,1551
1922,phase2,SURFACE_2_ダ,barei+chokyo_yajirushi_code,combo,B,★,2.598,20,0,65.0,79.2,93.8,110.7,34029
1923,phase2,GLOBAL,futan_juryo+hobokusaki_rank,combo,B,★,2.598,57,10,77.6,77.5,134.7,100.0,75819
1924,phase1,KEIBAJO_SURFACE_03_ダ,taikei_tomo,numeric,B,★,2.597,10,3,95.0,83.2,150.1,111.1,8413
1925,phase2,GLOBAL,prev3_chakujun+tenkai_kigo_code,combo,B,★,2.594,81,15,81.2,78.9,149.2,138.5,61541
1926,phase1,KEIBAJO_SURFACE_03_障,kijun_ninkijun_fukusho,numeric,B,★,2.589,10,2,76.0,80.4,120.5,102.2,1551
1927,phase2,GLOBAL,chokyoshi_rank+gekiso_type,combo,B,★,2.588,30,6,77.9,79.2,148.5,104.9,32457
1928,phase2,SURFACE_2_芝,kyori_tekisei_2+tenkai_kigo_code,combo,B,★,2.588,16,4,79.3,77.9,131.3,95.6,6805
1929,phase2,SURFACE_2_芝,chokyo_yajirushi_code+kyakushitsu,combo,B,★,2.58,20,1,72.2,79.3,110.6,129.2,43862
1930,phase1,KEIBAJO_SURFACE_03_障,uma_deokure_ritsu,numeric,B,★,2.578,9,3,82.9,81.1,119.3,117.1,1551
1931,phase1,KEIBAJO_SURFACE_04_障,taikei_dou,numeric,B,★,2.578,5,2,73.4,75.0,105.4,93.1,2155
1932,phase2,SURFACE_2_ダ,hobokusaki_rank+shirushi_code_1,combo,B,★,2.577,35,3,73.9,77.9,146.1,91.5,19520
1933,phase1,KEIBAJO_SURFACE_05_芝,joho_shisu,numeric,B,★,2.575,8,1,70.6,82.7,106.5,103.0,2355
1934,phase1,KEIBAJO_SURFACE_02_ダ,ten_shisu,numeric,B,★,2.569,10,2,72.8,74.1,118.1,102.1,4335
1935,phase2,GLOBAL,dochu_juni+kyori_tekisei_2,combo,B,★,2.564,48,7,72.7,77.1,128.2,109.3,11037
1936,phase1,KEIBAJO_SURFACE_05_芝,umaban_clean,numeric,B,★,2.559,10,1,71.4,80.8,123.0,106.3,2355
1937,phase1,KEIBAJO_SURFACE_03_芝,nyukyu_nannichimae,numeric,B,★,2.558,10,4,87.3,79.1,124.1,107.2,7993
1938,phase1,KEIBAJO_SURFACE_03_障,taikei_tomo,numeric,B,★,2.558,10,3,81.1,81.1,125.0,101.3,1542
1939,phase2,GLOBAL,chokyo_yajirushi_code+hobokusaki_rank,combo,B,★,2.552,19,1,72.9,78.7,133.2,100.7,75819
1940,phase2,SURFACE_2_芝,kyakushitsu+sanchimei,combo,B,★,2.551,68,9,75.6,76.7,153.4,143.0,43862
1941,phase2,GLOBAL,yoso_juni+yy_int,combo,B,★,2.551,160,33,78.2,77.6,150.0,112.0,81716
1942,ceo,GLOBAL,futan_juryo+pace_yoso,combo,B,★,2.546,30,4,82.1,80.2,175.0,120.1,77893
1943,phase1,KEIBAJO_SURFACE_05_ダ,kakutoku_shokin_ruikei,numeric,B,★,2.537,9,1,76.5,77.8,125.3,111.9,2857
1944,phase2,GLOBAL,prev1_corner4+shirushi_code_1,combo,B,★,2.535,116,18,76.7,78.8,173.6,124.8,45598
1945,phase2,SURFACE_2_ダ,hobokusaki_rank+yy_int,combo,B,★,2.533,50,6,72.0,74.5,116.5,94.8,31714
1946,phase2,GLOBAL,bac_tosu+manken_shirushi,combo,B,★,2.532,90,15,76.3,77.1,145.7,104.9,51354
1947,phase2,GLOBAL,chokyo_yajirushi_code+kishu_rank,combo,B,★,2.532,19,2,75.1,77.2,124.3,99.8,81536
1948,phase1,KEIBAJO_SURFACE_05_芝,kyusha_shisu,numeric,B,★,2.53,10,0,70.5,78.2,96.6,96.3,2355
1949,phase2,SURFACE_2_ダ,kyakushitsu+moshoku_code,combo,B,★,2.53,29,3,71.3,73.9,115.9,92.1,34028
1950,phase2,SURFACE_2_ダ,manken_shirushi+moshoku_code,combo,B,★,2.527,44,5,72.9,77.2,129.0,103.4,21746
1951,phase2,GLOBAL,prev1_corner4+tenkai_kigo_code,combo,B,★,2.526,80,9,76.1,77.2,147.1,135.8,71073
1952,phase1,KEIBAJO_SURFACE_02_芝,kohan_3f_sa,numeric,B,★,2.522,9,2,85.9,78.6,145.3,90.0,6449
1953,phase2,SURFACE_2_芝,agari_shisu_juni+chokyoshi_rank,combo,B,★,2.522,87,9,74.2,77.4,150.9,130.7,43807
1954,phase2,GLOBAL,kyakushitsu+moshoku_code,combo,B,★,2.52,32,2,76.3,78.3,180.1,116.4,81713
1955,phase1,KEIBAJO_SURFACE_02_芝,chokyoshi_rank,code,B,★,2.518,5,0,75.3,77.9,98.7,83.2,6444
1956,phase2,SURFACE_2_芝,kyakushitsu+moshoku_code,combo,B,★,2.515,30,1,80.0,78.9,197.0,110.8,43862
1957,phase2,SURFACE_2_芝,babajotai_heavy+bac_tosu,combo,B,★,2.513,37,5,80.5,78.7,173.2,122.5,43864
1958,phase2,SURFACE_2_ダ,manken_shirushi+shirushi_code_1,combo,B,★,2.513,56,8,78.4,78.2,147.9,99.2,14971
1959,phase1,SURFACE_2_芝,sanchimei,code,B,★,2.51,20,1,65.8,78.9,118.1,113.0,43864
1960,ceo,SURFACE_2_芝,sanchimei,combo,B,★,2.51,20,1,65.8,78.9,118.1,113.0,43864
1961,phase1,KEIBAJO_SURFACE_02_芝,prev2_chakujun,numeric,B,★,2.508,10,3,85.8,80.3,146.2,89.1,5297
1962,phase1,KEIBAJO_SURFACE_01_ダ,ls_shisu_juni,numeric,B,★,2.494,5,1,85.7,82.6,134.3,92.9,5660
1963,phase2,SURFACE_2_芝,hobokusaki_rank+moshoku_code,combo,B,★,2.494,29,3,74.8,79.3,143.3,102.1,40461
1964,phase1,KEIBAJO_SURFACE_05_ダ,pace_shisu,numeric,B,★,2.491,10,1,73.4,77.2,131.9,95.9,2857
1965,phase1,KEIBAJO_SURFACE_05_ダ,hizume_code,numeric,B,★,2.489,8,1,79.3,75.4,118.8,91.1,2594
1966,phase2,SURFACE_2_ダ,hobokusaki_rank+kyakushitsu,combo,B,★,2.487,25,3,72.1,71.6,111.6,93.8,31713
1967,phase2,SURFACE_2_芝,barei+tenkai_kigo_code,combo,B,★,2.485,31,6,86.6,79.6,139.7,106.8,43864
1968,phase1,KEIBAJO_SURFACE_03_ダ,uma_tokki_2,numeric,B,★,2.484,9,2,90.3,81.3,156.4,93.9,6485
1969,phase1,KEIBAJO_SURFACE_05_ダ,prev1_bataiju,numeric,B,★,2.482,10,3,74.3,77.7,112.8,114.0,2609
1970,phase2,SURFACE_2_芝,chokyo_yajirushi_code+moshoku_code,combo,B,★,2.471,22,3,76.0,85.1,126.5,151.8,43864
1971,phase1,KEIBAJO_SURFACE_01_芝,kishu_rank,code,B,★,2.468,5,0,60.1,74.5,83.4,80.7,7968
1972,phase2,SURFACE_2_芝,moshoku_code+yy_int,combo,B,★,2.468,58,6,78.6,79.4,165.3,111.3,43864
1973,phase1,KEIBAJO_SURFACE_03_ダ,ichi_shisu,numeric,B,★,2.467,10,4,88.8,80.7,130.4,92.4,9276
1974,phase1,KEIBAJO_SURFACE_01_ダ,futan_juryo,numeric,B,★,2.466,7,2,86.7,83.3,131.3,97.0,5660
1975,phase1,KEIBAJO_SURFACE_02_芝,ten_shisu,numeric,B,★,2.46,10,2,82.8,78.2,147.3,97.1,6449
1976,phase1,KEIBAJO_SURFACE_04_芝,class_code,numeric,B,★,2.458,7,0,62.3,70.9,83.3,81.2,13016
1977,phase1,KEIBAJO_SURFACE_05_芝,chokyoshi_rank,code,B,★,2.458,5,1,63.8,74.1,107.0,89.7,2352
1978,phase1,KEIBAJO_SURFACE_05_芝,ichi_shisu_juni,numeric,B,★,2.454,8,1,59.8,76.6,106.9,90.0,2355
1979,phase2,SURFACE_2_ダ,hobokusaki_rank+manken_shirushi,combo,B,★,2.453,40,2,72.7,77.2,151.3,115.8,20371
1980,phase1,KEIBAJO_SURFACE_05_ダ,kishu_kitai_sanchakunai_ritsu,numeric,B,★,2.451,10,1,74.6,78.2,126.0,108.9,2857
1981,phase2,SURFACE_2_ダ,barei+kyakushitsu,combo,B,★,2.451,28,3,69.6,77.0,127.4,153.5,34028
1982,phase2,GLOBAL,chokyo_yajirushi_code+chokyoshi_rank,combo,B,★,2.45,20,1,70.7,78.6,100.5,101.7,81652
1983,phase2,GLOBAL,kyakushitsu+kyori_tekisei_2,combo,B,★,2.446,14,2,79.7,78.4,139.5,99.0,11037
1984,phase2,GLOBAL,chokyoshi_rank+joho_shisu,combo,B,★,2.445,233,37,77.6,79.1,163.4,126.7,81652
1985,phase2,GLOBAL,bac_tosu+barei,combo,B,★,2.443,76,11,77.9,76.9,151.1,132.4,81716
1986,phase1,KEIBAJO_SURFACE_02_ダ,babajotai_code_dirt,numeric,B,★,2.441,3,1,84.6,75.6,118.9,77.6,4335
1987,phase2,SURFACE_2_ダ,hobokusaki_rank+moshoku_code,combo,B,★,2.439,29,2,72.5,75.1,131.2,97.5,31714
1988,phase2,GLOBAL,kishu_rank+manken_shirushi,combo,B,★,2.438,40,3,75.2,77.0,149.6,89.3,51271
1989,phase2,SURFACE_2_芝,chokyoshi_rank+kyori_tekisei_2,combo,B,★,2.435,15,1,72.4,75.1,122.1,90.5,6805
1990,phase1,KEIBAJO_SURFACE_03_障,gekiso_type,code,B,★,2.429,6,1,80.5,85.5,127.5,147.5,692
1991,phase1,KEIBAJO_SURFACE_04_芝,chokyo_yajirushi_code,numeric,B,★,2.428,3,0,60.9,85.3,82.1,99.0,14769
1992,phase1,KEIBAJO_SURFACE_04_障,tenko_code,numeric,B,★,2.428,3,1,107.1,97.3,141.4,108.8,2167
1993,phase2,GLOBAL,kyakushitsu+prev3_chakujun,combo,B,★,2.427,70,12,80.8,80.7,141.5,139.2,65361
